"SNP"	"gene"	"p.value"	"FDR"	"q.value"
"CAF16"	"WWM1"	2.1465811526212e-06	0.00167753509813487	0.00152335869921873
"ROK1"	"MRM2"	2.15029787924046e-06	0.00168018963388073	0.00152576926584435
"TAT1"	"IKI1"	2.1505391866801e-06	0.00168018963388073	0.00152576926584435
"NLR127C"	"PSY3"	2.15411023649661e-06	0.0016827600554119	0.00152810344889931
"LEU2"	"CPA2"	2.15519914550882e-06	0.00168339104638686	0.00152867644769492
"YBR226C"	"NOP8"	2.15959590923013e-06	0.00168660524729091	0.00153159524260638
"gOL02"	"ADE5,7"	2.16120391205054e-06	0.00168764092211739	0.00153253573217242
"NHR001C"	"YBP2"	2.16201732971637e-06	0.00168805593207267	0.00153291260001044
"NBR041W"	"RIM11"	2.1635250474259e-06	0.00168901285742785	0.00153378157769439
"RPB5"	"ELP2"	2.16496265125687e-06	0.00168991480414777	0.00153460062963766
"MAK5"	"OPY2"	2.16674245907516e-06	0.00169095828702338	0.00153554820964227
"YTP1"	"MPA43"	2.1672338668778e-06	0.00169095828702338	0.00153554820964227
"GSY2"	"APC9"	2.16745920817027e-06	0.00169095828702338	0.00153554820964227
"IRA1"	"OPY2"	2.16777028866486e-06	0.00169095828702338	0.00153554820964227
"YGR035C"	"YGR039W"	2.16794552936323e-06	0.00169095828702338	0.00153554820964227
"AQY2"	"JLP1"	2.16799409307379e-06	0.00169095828702338	0.00153554820964227
"YBR174C"	"LPX1"	2.169639395212e-06	0.00169202113411619	0.00153651337416645
"BCD1"	"YHR033W"	2.17019588228494e-06	0.00169223468854013	0.00153670730154825
"YCL023C"	"SUL2"	2.17067094684788e-06	0.00169238470549224	0.00153684353096561
"YML108W"	"ZRT3"	2.17153968311359e-06	0.00169264000582914	0.00153707536753915
"SMY2"	"ATS1"	2.17156383561496e-06	0.00169264000582914	0.00153707536753915
"NBR051C"	"DFM1"	2.17190394410922e-06	0.00169268473271407	0.00153711598373211
"REX4"	"SWA2"	2.17297155352655e-06	0.00169329635581991	0.00153767139469189
"YER184C"	"YFL063W"	2.17333893810017e-06	0.00169336223786807	0.00153773122175084
"NTC20"	"ARA1"	2.17413362382291e-06	0.00169376099216176	0.00153809332792841
"REX4"	"POR1"	2.17689390488858e-06	0.0016956169458723	0.00153977870740777
"NNL053C"	"RHO5"	2.17708238238578e-06	0.0016956169458723	0.00153977870740777
"STE50"	"MET28"	2.17942683331059e-06	0.00169722212630311	0.00154123636130474
"YJR146W"	"SNO3"	2.18139459586338e-06	0.00169835310326004	0.00154226339411488
"SEC72"	"ATF1"	2.1814464830373e-06	0.00169835310326004	0.00154226339411488
"ATP14"	"SPP2"	2.1829883260824e-06	0.00169933251712048	0.00154315279346402
"SRB8"	"GIT1"	2.18980104478592e-06	0.0017044142204551	0.00154776745517229
"SKM1"	"YER097W"	2.19132411725345e-06	0.00170537798378594	0.0015486426423774
"REV7"	"HIS5"	2.19238584466227e-06	0.00170598250567896	0.00154919160477207
"MAK5"	"RIM11"	2.19432506077301e-06	0.00170726959052936	0.00155036039814376
"NBR031C"	"DBP3"	2.19620249567753e-06	0.00170850827898114	0.00155148524306101
"GCD14"	"RPB4"	2.19728473927004e-06	0.00170912811679913	0.00155204811374741
"YEL028W"	"YHC1"	2.19799657013538e-06	0.00170945971049318	0.00155234923182178
"YBR225W"	"TBS1"	2.19952167061973e-06	0.00171042364445409	0.00155322457397495
"SMY2"	"LPX1"	2.20018888555799e-06	0.00171058904501042	0.00155337477314313
"NOR041W"	"PEX27"	2.20059151837809e-06	0.00171058904501042	0.00155337477314313
"NOR043C"	"PEX27"	2.20059151837809e-06	0.00171058904501042	0.00155337477314313
"CCM1"	"MTR3"	2.20419933392873e-06	0.00171317108160803	0.00155571950376429
"NOP15"	"CRM1"	2.20597558030912e-06	0.00171427213007657	0.00155671935870901
"NBR044W"	"LPX1"	2.20671922973844e-06	0.00171427213007657	0.00155671935870901
"RED1"	"NAT3"	2.20679835192056e-06	0.00171427213007657	0.00155671935870901
"VPS36"	"FMP40"	2.2069288230278e-06	0.00171427213007657	0.00155671935870901
"YML108W"	"TAF13"	2.20723406169717e-06	0.00171427213007657	0.00155671935870901
"EXO5"	"BUD27"	2.20762028888397e-06	0.00171427213007657	0.00155671935870901
"UBS1"	"BUD27"	2.20762028888397e-06	0.00171427213007657	0.00155671935870901
"IRA2"	"PNS1"	2.21269701948911e-06	0.0017173566656439	0.00155952040537252
"ATG32"	"HIS5"	2.2127399080671e-06	0.0017173566656439	0.00155952040537252
"PAN6"	"HIS5"	2.2127399080671e-06	0.0017173566656439	0.00155952040537252
"NDC80"	"HIS5"	2.2127399080671e-06	0.0017173566656439	0.00155952040537252
"GSY2"	"CDD1"	2.21553542989558e-06	0.00171930345139765	0.00156128826883885
"NBR034W"	"DDR48"	2.21614870749074e-06	0.00171933365618609	0.00156131569761055
"NBR035W"	"DDR48"	2.21614870749074e-06	0.00171933365618609	0.00156131569761055
"gHL01"	"COS8"	2.22166016998807e-06	0.00172326531238031	0.00156488600899925
"NBR031C"	"DUS3"	2.22179211520274e-06	0.00172326531238031	0.00156488600899925
"SUN4"	"POR1"	2.2230895814691e-06	0.0017240144987112	0.00156556634022794
"ECM1"	"YAR061W"	2.22333395376841e-06	0.0017240144987112	0.00156556634022794
"YOR019W"	"AUS1"	2.22500481311202e-06	0.00172490026025398	0.00156637069451724
"gLR14"	"YEL076C-A"	2.22511752492782e-06	0.00172490026025398	0.00156637069451724
"RTC2"	"JLP2"	2.22534057671917e-06	0.00172490026025398	0.00156637069451724
"OM14"	"NNT1"	2.22660399934946e-06	0.00172565614632145	0.0015670571097331
"YCL022C"	"ADH5"	2.23014049542089e-06	0.00172807349188823	0.00156925228550156
"NNL035W"	"YGL235W"	2.23030036073456e-06	0.00172807349188823	0.00156925228550156
"EXO5"	"ASH1"	2.23150262229089e-06	0.00172834678750137	0.00156950046346827
"UBS1"	"ASH1"	2.23150262229089e-06	0.00172834678750137	0.00156950046346827
"YOR059C"	"AKR2"	2.2315191325792e-06	0.00172834678750137	0.00156950046346827
"PYC2"	"SPC25"	2.23303498498934e-06	0.00172927248336831	0.0015703410818573
"MLF3"	"YPR126C"	2.23357427026929e-06	0.00172927248336831	0.0015703410818573
"TYR1"	"CGR1"	2.2335808382865e-06	0.00172927248336831	0.0015703410818573
"gBR07"	"STP3"	2.23740501570916e-06	0.00173200924371423	0.00157282631610681
"YCL023C"	"STR2"	2.23814398895158e-06	0.00173209957737888	0.00157290834751946
"NNT1"	"WTM2"	2.2383896377907e-06	0.00173209957737888	0.00157290834751946
"CTS1"	"WTM2"	2.2383896377907e-06	0.00173209957737888	0.00157290834751946
"NOL019C"	"DOG1"	2.24003251917947e-06	0.00173292290639038	0.00157365600723363
"NOL020W"	"DOG1"	2.24003251917947e-06	0.00173292290639038	0.00157365600723363
"YCR041W"	"ILV3"	2.2417597409072e-06	0.00173403504665757	0.00157466593456849
"NNL053C"	"YNL179C"	2.24371913983144e-06	0.00173532646895812	0.00157583866675042
"YCL023C"	"ALT2"	2.24787535264108e-06	0.00173831638741793	0.00157855379223469
"MLF3"	"GSH1"	2.25106346668211e-06	0.00174050770071285	0.00158054370956891
"YPT11"	"PFS2"	2.25129044183852e-06	0.00174050770071285	0.00158054370956891
"SLX1"	"SCS3"	2.25322982265709e-06	0.0017417821460112	0.00158170102504569
"YNL035C"	"YNL046W"	2.25432531203053e-06	0.00174217909170053	0.00158206148884142
"NNL004W"	"YNL046W"	2.25432531203053e-06	0.00174217909170053	0.00158206148884142
"YLR438C"	"YRF1-6"	2.25828554408728e-06	0.00174501437279935	0.00158463618914512
"PYC2"	"ARA1"	2.26150631637086e-06	0.00174727760313028	0.00158669141387144
"EXO5"	"SSF2"	2.26405923411939e-06	0.00174879866895722	0.00158807268384435
"UBS1"	"SSF2"	2.26405923411939e-06	0.00174879866895722	0.00158807268384435
"RAD51"	"SSA4"	2.2657005460959e-06	0.0017498406900645	0.00158901893642666
"gBR08"	"OPY2"	2.26861797963082e-06	0.001751867886544	0.00159085982034945
"SST2"	"YLL066C"	2.27126230605557e-06	0.00175368368908832	0.00159250873881622
"NCR015C"	"DRE2"	2.27469255492296e-06	0.00175610577036385	0.00159470821505096
"RED1"	"APC9"	2.27877959016814e-06	0.00175903421322767	0.00159736751494681
"gNL07"	"LIP2"	2.27920661163551e-06	0.00175913702956144	0.00159746088179001
"MUD1"	"DSE3"	2.28254106336147e-06	0.00176148354268272	0.00159959173507595
"gCL01"	"RAS2"	2.28327651359058e-06	0.0017618240069342	0.00159990090844575
"MDY2"	"NCE102"	2.28373789453168e-06	0.00176192239710649	0.00159999025592054
"YOL118C"	"HSP31"	2.28400670712619e-06	0.00176192239710649	0.00159999025592054
"gOL02"	"MHP1"	2.28428689766699e-06	0.00176192239710649	0.00159999025592054
"MNL2"	"YLR073C"	2.28567465438355e-06	0.00176276570340293	0.00160075605687708
"gCL01"	"ARO3"	2.28807375218813e-06	0.00176420889663249	0.00160206661125139
"DUR1,2"	"FDH2"	2.28813530405949e-06	0.00176420889663249	0.00160206661125139
"SLI15"	"RNH70"	2.28868318977008e-06	0.00176426263123128	0.00160211540729065
"KTR4"	"YSW1"	2.28879436031616e-06	0.00176426263123128	0.00160211540729065
"AGP1"	"BUD6"	2.291495128341e-06	0.00176611706666368	0.00160379940803152
"TRM10"	"CWP1"	2.29281798981487e-06	0.00176658948010743	0.00160422840360363
"TCB3"	"MMF1"	2.29361255859242e-06	0.00176658948010743	0.00160422840360363
"COG8"	"MMF1"	2.29361255859242e-06	0.00176658948010743	0.00160422840360363
"YBR162W"	"SIL1"	2.29366451755884e-06	0.00176658948010743	0.00160422840360363
"SST2"	"YLR465C"	2.29369175321073e-06	0.00176658948010743	0.00160422840360363
"NBR031C"	"TRM11"	2.29433265978504e-06	0.00176658948010743	0.00160422840360363
"YBR162W"	"CSH1"	2.29475333479926e-06	0.00176658948010743	0.00160422840360363
"NBR034W"	"UTP22"	2.29476370861024e-06	0.00176658948010743	0.00160422840360363
"NBR035W"	"UTP22"	2.29476370861024e-06	0.00176658948010743	0.00160422840360363
"MLF3"	"POR1"	2.29569639078133e-06	0.00176708027275425	0.00160467408921037
"IMD4"	"PFK27"	2.29637408750202e-06	0.00176737469295452	0.0016049414502771
"NNL008W"	"SHE9"	2.29861005409305e-06	0.00176886818562024	0.00160629768124185
"NUR1"	"YDL089W"	2.29943941801583e-06	0.00176927899906653	0.00160667073825739
"MLF3"	"POL2"	2.3016440586831e-06	0.00177074776289439	0.00160800451312549
"SLI15"	"DBP3"	2.30495429419266e-06	0.00177247688719134	0.00160957471964023
"SEO1"	"YGR035C"	2.30507581562403e-06	0.00177247688719134	0.00160957471964023
"YAL066W"	"YGR035C"	2.30507581562403e-06	0.00177247688719134	0.00160957471964023
"YAL065C"	"YGR035C"	2.30507581562403e-06	0.00177247688719134	0.00160957471964023
"YBR162W"	"SSF2"	2.30636504824212e-06	0.00177283292338975	0.00160989803379365
"NBR034W"	"STP3"	2.30642717476074e-06	0.00177283292338975	0.00160989803379365
"NBR035W"	"STP3"	2.30642717476074e-06	0.00177283292338975	0.00160989803379365
"HRP1"	"YOL047C"	2.30720575502154e-06	0.00177320372346011	0.00161023475492305
"NOP15"	"GEA1"	2.30961929244624e-06	0.00177483081391486	0.00161171230517009
"HRP1"	"GTT1"	2.31025290467296e-06	0.0017750898757761	0.00161194755755937
"YBR162W"	"GUT1"	2.3136934655418e-06	0.0017775053219624	0.0016141410085128
"YLR317W"	"HMG1"	2.31404808202378e-06	0.00177754966197241	0.00161418127338716
"YSH1"	"HXK1"	2.3155124629469e-06	0.00177841861209942	0.00161497036133927
"gOL02"	"SWA2"	2.31577339059853e-06	0.00177841861209942	0.00161497036133927
"YBR071W"	"LCB4"	2.31990764475737e-06	0.00178136505175271	0.00161764600400245
"UBX6"	"ZRT2"	2.32176193353525e-06	0.00178256026524866	0.0016187313695954
"BOP2"	"CSE2"	2.32226719157868e-06	0.00178271957069521	0.00161887603383408
"RIF2"	"YJR115W"	2.32265392981887e-06	0.00178278786364142	0.00161893805021384
"NBR024W"	"NIS1"	2.32308040278225e-06	0.00178288663415205	0.00161902774307139
"NNL035W"	"GET3"	2.3236448674783e-06	0.00178309126981629	0.00161921357138558
"MCM5"	"APC9"	2.33528021706147e-06	0.00179179020972812	0.00162711302207571
"YPQ1"	"YGR042W"	2.33591061006753e-06	0.00179204423037526	0.00162734369657131
"CCT2"	"HIS5"	2.33631352763384e-06	0.0017921236955975	0.00162741585842218
"NEJ1"	"CTF8"	2.33735260463589e-06	0.00179269105885515	0.00162793107730202
"AGP3"	"SNO3"	2.33826400474317e-06	0.00179293070751094	0.00162814870068585
"NFL012W"	"SNO3"	2.33826400474317e-06	0.00179293070751094	0.00162814870068585
"RTC2"	"RNH70"	2.33916207522788e-06	0.00179338964253091	0.00162856545658909
"gCL01"	"ADH5"	2.34406503317108e-06	0.00179691853547381	0.00163177002129189
"MPD2"	"LSP1"	2.34526095059783e-06	0.00179760513737753	0.00163239352000979
"LEU2"	"VPS41"	2.35012908440775e-06	0.00180110589852187	0.00163557253840949
"YGL101W"	"YGL057C"	2.35412113313222e-06	0.00180393443016901	0.00163814110958007
"AFG2"	"FMP40"	2.35664315404895e-06	0.00180563591755735	0.00163968621919805
"RPN1"	"THI7"	2.35877610107339e-06	0.00180657656755265	0.00164054041733367
"NHR006C"	"THI7"	2.35877610107339e-06	0.00180657656755265	0.00164054041733367
"NHR007W"	"THI7"	2.35877610107339e-06	0.00180657656755265	0.00164054041733367
"NBR031C"	"MPP10"	2.36067526975401e-06	0.00180779986758047	0.00164165128812333
"IRA2"	"FUN14"	2.36109643951192e-06	0.00180789115117444	0.00164173418216061
"NNL035W"	"YPT31"	2.36189279016987e-06	0.00180826965063894	0.00164207789505969
"IMG1"	"YJL171C"	2.3641110976435e-06	0.0018097365669824	0.00164340999223925
"YML096W"	"MMF1"	2.36925477209683e-06	0.00181335844010806	0.00164669899164056
"NBR016C"	"IKI1"	2.3694482196138e-06	0.00181335844010806	0.00164669899164056
"NBR031C"	"NOP14"	2.37035021871518e-06	0.00181381689058018	0.00164711530752905
"MET17"	"CDC25"	2.37316938492477e-06	0.00181574207280898	0.00164886355297506
"NEJ1"	"ERG24"	2.37938033627444e-06	0.00182018907734975	0.00165290184884152
"gOR03"	"AUS1"	2.37958965279588e-06	0.00182018907734975	0.00165290184884152
"GSY2"	"YLR326W"	2.38041903329923e-06	0.00182059088085025	0.00165326672398395
"YML096W"	"MCT1"	2.38175745419201e-06	0.00182138185599052	0.00165398500335833
"YAP3"	"LPP1"	2.38324232634094e-06	0.00182205190786611	0.00165459347310346
"STE20"	"LPP1"	2.38324232634094e-06	0.00182205190786611	0.00165459347310346
"NBR051C"	"SCS3"	2.38849256048564e-06	0.00182583269651117	0.00165802678265315
"EXO5"	"LGE1"	2.38957210887703e-06	0.00182619159341991	0.00165835269459899
"UBS1"	"LGE1"	2.38957210887703e-06	0.00182619159341991	0.00165835269459899
"NCR015C"	"SEN54"	2.39080090457756e-06	0.00182689747942721	0.00165899370508579
"YJR146W"	"MPH2"	2.39377796109107e-06	0.00182893892413195	0.00166084752772914
"MUD1"	"BUD9"	2.40027358638101e-06	0.00183366782743118	0.00166514181402257
"YCL026C"	"STR3"	2.40374871300116e-06	0.00183608833515934	0.00166733986132919
"YCL022C"	"PTC5"	2.4044787885404e-06	0.00183641170281195	0.00166763350938889
"PIF1"	"SPO1"	2.4050341784292e-06	0.00183660158947639	0.0016678059442324
"NOR041W"	"PUP1"	2.40750786369967e-06	0.00183774689676837	0.0016688459903265
"NOR043C"	"PUP1"	2.40750786369967e-06	0.00183774689676837	0.0016688459903265
"YNL035C"	"YOR385W"	2.40776178451957e-06	0.00183774689676837	0.0016688459903265
"NNL004W"	"YOR385W"	2.40776178451957e-06	0.00183774689676837	0.0016688459903265
"YCR041W"	"DIC1"	2.4089711389662e-06	0.00183843557320441	0.00166947137291369
"gCL01"	"YLR179C"	2.41124907211332e-06	0.00183993946896329	0.0016708370508596
"THS1"	"SNP1"	2.41309394833404e-06	0.00184087797659704	0.00167168930353064
"RNR3"	"SNP1"	2.41309394833404e-06	0.00184087797659704	0.00167168930353064
"YGL193C"	"SPO74"	2.4142825188448e-06	0.00184131545736324	0.00167208657696574
"IME4"	"SPO74"	2.4142825188448e-06	0.00184131545736324	0.00167208657696574
"FTH1"	"ARA1"	2.41700814878288e-06	0.00184315943266083	0.00167376107892629
"YLR046C"	"RLA1"	2.4180992234474e-06	0.00184375661964775	0.00167430338054049
"MDY2"	"YER121W"	2.41967992940471e-06	0.00184472694194645	0.00167518452390162
"NBR041W"	"ATS1"	2.42310841122497e-06	0.0018471055538277	0.00167734452586246
"SLX1"	"TRF5"	2.42532574868882e-06	0.00184856043726037	0.00167866569603409
"LEU2"	"SER33"	2.42671596040889e-06	0.00184938460310333	0.00167941411566946
"MAK5"	"YLR352W"	2.42861313886118e-06	0.00185058588567768	0.00168050499255298
"MAK5"	"TYR1"	2.42891045386371e-06	0.00185058588567768	0.00168050499255298
"BUD3"	"VTC4"	2.43223641456626e-06	0.00185288413788817	0.00168259202042008
"NML009C"	"YML079W"	2.43263984144986e-06	0.00185295569455969	0.00168265700056755
"YLR257W"	"HXK1"	2.43441071842138e-06	0.00185406869508508	0.00168366770909727
"YDL094C"	"YDL089W"	2.43506749152901e-06	0.00185433300906343	0.0016839077308999
"SMA1"	"VPS16"	2.43658003668717e-06	0.00185505258219538	0.00168456117057547
"MLF3"	"MRPL25"	2.43663211123429e-06	0.00185505258219538	0.00168456117057547
"TRS33"	"TGL5"	2.43957558634491e-06	0.00185705735695818	0.00168638169348333
"gOL02"	"TSA2"	2.44004989050165e-06	0.00185718227495329	0.00168649513070128
"YOR072W"	"VPS5"	2.44055891159915e-06	0.00185733358175371	0.0016866325314215
"NNL035W"	"SFP1"	2.44210061094029e-06	0.00185827064722977	0.00168748347447852
"TAF5"	"UMP1"	2.44364037780731e-06	0.00185920600424641	0.00168833286609469
"RPB5"	"YET2"	2.44460779222675e-06	0.00185970571338197	0.0016887866487068
"NNL035W"	"THP1"	2.45000888644475e-06	0.00186351602750642	0.00169224677015206
"SMY2"	"ELP2"	2.45023902068772e-06	0.00186351602750642	0.00169224677015206
"EAF6"	"FIP1"	2.45145567016673e-06	0.00186420452908395	0.00169287199395138
"NBR031C"	"YFR017C"	2.45241545346303e-06	0.00186469754721759	0.00169331970050822
"SAM50"	"YOR385W"	2.45327880800576e-06	0.00186511712971202	0.00169370072063926
"CSH1"	"YCR016W"	2.4586759605283e-06	0.00186898300995615	0.00169721130131599
"gML04"	"YML079W"	2.45916757540556e-06	0.00186911939674065	0.0016973351532669
"SMY2"	"YDR119W"	2.4609368957566e-06	0.00187022676078358	0.0016983407433436
"YML108W"	"ALD6"	2.46536557200183e-06	0.0018733546055507	0.00170118111880942
"CTR1"	"YPR114W"	2.46736440117863e-06	0.00187449825474265	0.00170221965919367
"PCH2"	"LAC1"	2.46749682197245e-06	0.00187449825474265	0.00170221965919367
"AGP1"	"ADH5"	2.46832416447337e-06	0.00187488886716204	0.00170257437178822
"RTC2"	"VPS16"	2.4726638082576e-06	0.00187794691471329	0.0017053513648568
"STE23"	"BUD8"	2.47383327893065e-06	0.00187859679829918	0.00170594151990938
"VPS29"	"YAP3"	2.47525576460672e-06	0.00187943862897791	0.00170670598086708
"GPX1"	"PRY2"	2.4777054613865e-06	0.00188003847620496	0.00170725069822801
"PAN3"	"PRY2"	2.4777054613865e-06	0.00188003847620496	0.00170725069822801
"URA6"	"PRY2"	2.4777054613865e-06	0.00188003847620496	0.00170725069822801
"MAK11"	"PRY2"	2.4777054613865e-06	0.00188003847620496	0.00170725069822801
"YGL193C"	"SIP2"	2.47792989313914e-06	0.00188003847620496	0.00170725069822801
"IME4"	"SIP2"	2.47792989313914e-06	0.00188003847620496	0.00170725069822801
"YAL064W"	"YGR035C"	2.47833462524497e-06	0.00188010729215459	0.00170731318954378
"MCD1"	"SSK22"	2.47997267881892e-06	0.0018808732946412	0.00170800879141399
"NHP10"	"SSK22"	2.47997267881892e-06	0.0018808732946412	0.00170800879141399
"NBR034W"	"NMD3"	2.48258558974327e-06	0.00188237807800052	0.00170937527538407
"NBR035W"	"NMD3"	2.48258558974327e-06	0.00188237807800052	0.00170937527538407
"CSH1"	"CSH1"	2.48362635366161e-06	0.00188269530332112	0.00170966334563208
"YBR075W"	"IKI1"	2.48363289129781e-06	0.00188269530332112	0.00170966334563208
"SLX8"	"TIR2"	2.48720082067472e-06	0.00188516125127045	0.00171190265690765
"YLR236C"	"CDD1"	2.48865550536916e-06	0.00188602505458654	0.00171268707107428
"CDC16"	"PRY2"	2.48961710261768e-06	0.00188651500072039	0.0017131319879681
"REX4"	"WRS1"	2.49236777819266e-06	0.00188836033088001	0.00171480772027005
"ROT2"	"NOP8"	2.49475293649313e-06	0.00188992829230101	0.00171623157582656
"MLF3"	"MDM35"	2.49711639404079e-06	0.00189103235521965	0.00171723416817378
"NOL019C"	"GIP3"	2.4974703934686e-06	0.00189103235521965	0.00171723416817378
"NOL020W"	"GIP3"	2.4974703934686e-06	0.00189103235521965	0.00171723416817378
"YCL023C"	"HIS3"	2.49778575098054e-06	0.00189103235521965	0.00171723416817378
"YOR102W"	"ATP7"	2.4977896075747e-06	0.00189103235521965	0.00171723416817378
"TYR1"	"FDH2"	2.49854091220288e-06	0.00189136198396068	0.00171753350188711
"MPD2"	"MSN4"	2.50087744919891e-06	0.00189289137730671	0.00171892233402587
"gLR07"	"NEJ1"	2.50212332198895e-06	0.00189359497454318	0.00171956126609479
"YGL052W"	"ELO1"	2.50331473199099e-06	0.00189377847152302	0.00171972789850732
"MST27"	"ELO1"	2.50331473199099e-06	0.00189377847152302	0.00171972789850732
"YGL046W"	"ELO1"	2.50331473199099e-06	0.00189377847152302	0.00171972789850732
"RTC2"	"DBP7"	2.50936118820185e-06	0.00189811282366302	0.00172366389546219
"YCL026C"	"FMP23"	2.51073387339084e-06	0.00189891122727743	0.00172438892058557
"YLR269C"	"LAC1"	2.51714631099085e-06	0.00190318341597415	0.00172826846732238
"YCL023C"	"ARO3"	2.51730469836022e-06	0.00190318341597415	0.00172826846732238
"HRP1"	"ENT1"	2.51733620339834e-06	0.00190318341597415	0.00172826846732238
"PEX32"	"SHR5"	2.51912124549472e-06	0.00190429249124061	0.00172927561135003
"SRF1"	"HXT3"	2.51982227183446e-06	0.00190458194422785	0.00172953846172295
"NNL035W"	"YPR126C"	2.52052190834752e-06	0.00190487027378565	0.00172980029191691
"NBR034W"	"YMR291W"	2.52256570472761e-06	0.00190593368654268	0.00173076597011706
"NBR035W"	"YMR291W"	2.52256570472761e-06	0.00190593368654268	0.00173076597011706
"OM14"	"SCS3"	2.52496563275282e-06	0.00190750623571616	0.00173219399178173
"PCH2"	"SHR5"	2.526342142361e-06	0.00190808700845041	0.00173272138771996
"NBR034W"	"TRF5"	2.52677869260483e-06	0.00190808700845041	0.00173272138771996
"NBR035W"	"TRF5"	2.52677869260483e-06	0.00190808700845041	0.00173272138771996
"IRA1"	"MDJ1"	2.52700922013342e-06	0.00190808700845041	0.00173272138771996
"RPB5"	"YIL077C"	2.529118138227e-06	0.00190943858731299	0.00173394874768416
"YCL023C"	"QDR2"	2.52948695800291e-06	0.0019094762481367	0.00173398294723294
"AGP1"	"IDP1"	2.53303637430956e-06	0.00191191458702042	0.00173619718689581
"NEL011C"	"RAD23"	2.53363109884376e-06	0.00191194379130715	0.00173622370711843
"REX4"	"GLK1"	2.53371376386079e-06	0.00191194379130715	0.00173622370711843
"NBR016C"	"TIF1"	2.53704782069039e-06	0.00191421840728521	0.00173828927107677
"YLR281C"	"SPP2"	2.53914391817796e-06	0.0019153171742647	0.00173928705421614
"YLR282C"	"SPP2"	2.53914391817796e-06	0.0019153171742647	0.00173928705421614
"YLR252W"	"MLH1"	2.54056410147377e-06	0.00191614702185339	0.00174004063340781
"NKR008W"	"YKR070W"	2.54380095668028e-06	0.00191813090557478	0.001741842185297
"AIM34"	"RPI1"	2.54393109877445e-06	0.00191813090557478	0.001741842185297
"YLR271W"	"LAC1"	2.54415562252881e-06	0.00191813090557478	0.001741842185297
"YBR144C"	"RIM11"	2.54710231411104e-06	0.00192011072579942	0.00174364004715124
"SHU1"	"YHL026C"	2.54932354839458e-06	0.00192154323674974	0.00174494090101733
"NEW1"	"YPL251W"	2.55392972474e-06	0.00192477280205519	0.00174787364824165
"RPH1"	"YNL337W"	2.55494537942051e-06	0.00192529589316655	0.00174834866387372
"YLR460C"	"YNL338W"	2.55588690782554e-06	0.00192576300130379	0.00174877284173153
"gOL02"	"PST2"	2.56312967810792e-06	0.00193097713913928	0.00175350776634769
"RPB5"	"STP3"	2.56641482872361e-06	0.0019328694884145	0.00175522619640234
"YAP3"	"EST3"	2.56666946706773e-06	0.0019328694884145	0.00175522619640234
"STE20"	"EST3"	2.56666946706773e-06	0.0019328694884145	0.00175522619640234
"SUN4"	"LRC5"	2.56693291028116e-06	0.0019328694884145	0.00175522619640234
"IRA2"	"THR4"	2.56755587179706e-06	0.00193309544483653	0.00175543138595786
"MAK5"	"VPH1"	2.56909489511829e-06	0.00193401095444958	0.00175626275427605
"ROT2"	"ATS1"	2.57227782177064e-06	0.00193616360634719	0.00175821756344712
"CDC73"	"MAS1"	2.5731430535625e-06	0.00193657139832559	0.00175858787668734
"YOL073C"	"YHR087W"	2.57577549172929e-06	0.00193830893657764	0.00176016572385991
"CDC53"	"HXT3"	2.57770595829023e-06	0.0019395178605285	0.00176126353982769
"IFH1"	"MAP1"	2.57978201438547e-06	0.00194083601138476	0.00176246054403702
"CSN12"	"FIP1"	2.58351077809575e-06	0.00194270089313224	0.00176415403100858
"MPD2"	"YGR201C"	2.58366651106456e-06	0.00194270089313224	0.00176415403100858
"RPB5"	"IMD3"	2.58368411152721e-06	0.00194270089313224	0.00176415403100858
"NOL019C"	"RTN2"	2.58388326788527e-06	0.00194270089313224	0.00176415403100858
"NOL020W"	"RTN2"	2.58388326788527e-06	0.00194270089313224	0.00176415403100858
"PCS60"	"TRF5"	2.58445259613276e-06	0.00194285369837677	0.00176429279245614
"LEU2"	"YPR059C"	2.58473552938404e-06	0.00194285369837677	0.00176429279245614
"AIM24"	"OPI3"	2.58702223362037e-06	0.0019443284235301	0.00176563198076509
"CCZ1"	"SHR5"	2.59014474884837e-06	0.00194643087013537	0.00176754119883709
"YLR312W"	"CDC25"	2.59168822401498e-06	0.00194719190679086	0.0017682322912684
"CSH1"	"PXR1"	2.59180794430612e-06	0.00194719190679086	0.0017682322912684
"NNT1"	"YGR266W"	2.59411400066101e-06	0.00194843541346825	0.00176936151158495
"CTS1"	"YGR266W"	2.59411400066101e-06	0.00194843541346825	0.00176936151158495
"YHL008C"	"INP52"	2.59536767044634e-06	0.00194913251511991	0.00176999454505559
"MEC3"	"WTM2"	2.59990509390677e-06	0.00195229524602477	0.00177286660039593
"NNL012W"	"MRPL15"	2.6006365810254e-06	0.00195259962566531	0.00177314300556551
"YLR236C"	"QDR2"	2.60466183091393e-06	0.00195537662875417	0.00177566478398784
"OSW7"	"RSC8"	2.60571973543719e-06	0.00195592556370369	0.00177616326824106
"NBR056W"	"DBP7"	2.60983630972734e-06	0.00195876999563642	0.00177874627835745
"ILV6"	"CFD1"	2.61395212180174e-06	0.00196161314250337	0.00178132812151395
"NML007W"	"SPO1"	2.61854113603809e-06	0.00196481064184083	0.00178423174984154
"NML013W"	"ACO1"	2.62126539395558e-06	0.00196660830356764	0.00178586419475005
"YEH1"	"YLL023C"	2.6220678135454e-06	0.00196675974833534	0.00178600172075745
"PCH2"	"TYW1"	2.62212426195805e-06	0.00196675974833534	0.00178600172075745
