SNP	gene	p.value	FDR	q.value
ECM23	UME1	9.736415665962089e-06	0.005518162745779561	0.00501100765750549
ECM7	RDS1	9.736730096760409e-06	0.005518162745779561	0.00501100765750549
MDY2	UME1	9.93988492794918e-06	0.00561151915538201	0.0050957840051681
ATG27	SWI3	9.97465240782906e-06	0.00562743250925739	0.00511023481820132
YHL012W	SOK2	1.02789702278297e-05	0.00575573014466965	0.005226741065499379
PFD1	SWI3	1.07174194710191e-05	0.00594838837442547	0.0054016927494319
YLR252W	UPC2	1.08612699985601e-05	0.00600428208458733	0.00545244946367372
NBR034W	GTR2	1.09185743951393e-05	0.00602651252269936	0.00547263677976806
NBR035W	GTR2	1.09185743951393e-05	0.00602651252269936	0.00547263677976806
GPA2	SRB4	1.1321256697814e-05	0.00618999480352594	0.00562109397445939
NER037W	SKS1	1.15517607688377e-05	0.0062930366319706	0.00571466558790524
RPB5	PHO2	1.15673656278656e-05	0.00629695389939905	0.00571822283294944
RAD51	YAK1	1.2096013059043199e-05	0.00652481438477189	0.0059251414559856105
NBR034W	PHO2	1.22143522975801e-05	0.00657088801384472	0.00596698061853473
NBR035W	PHO2	1.22143522975801e-05	0.00657088801384472	0.00596698061853473
MIG3	SRB4	1.22393805982842e-05	0.00658139548388645	0.00597652238365941
SKM1	INO4	1.22758362709877e-05	0.00659685106231555	0.00599055749379068
NOL019C	UME1	1.2789675571657199e-05	0.00680034433172653	0.00617534840668089
NOL020W	UME1	1.2789675571657199e-05	0.00680034433172653	0.00617534840668089
NBR031C	GTR2	1.2827305600803999e-05	0.00681672008016626	0.00619021911720705
IMG1	HOG1	1.3066724795434401e-05	0.00690899698113039	0.006274015170104529
HRP1	INO4	1.32957222669929e-05	0.00699732615001251	0.00635422631320429
OCA5	OPI1	1.33564845295144e-05	0.00701450582224511	0.006369827061691979
YHL017W	SOK2	1.34365832151479e-05	0.0070472989719818704	0.00639960630743282
YOL118C	INO4	1.3476641582792401e-05	0.00706335879302017	0.00641419012634294
SLI15	PHO2	1.3596975250948e-05	0.00710900235841868	0.0064556387508698
MLF3	WTM1	1.3858978795522e-05	0.0072163683302871404	0.0065531370908018605
YBR144C	GTR2	1.39553432203198e-05	0.007250439242601441	0.006584076664419129
SUN4	SFP1	1.4028910549513e-05	0.00728015824411098	0.00661106429617237
HAL9	UME1	1.4218776221267902e-05	0.00734684670476954	0.00667162365304942
ISC1	SRB4	1.4297413642706698e-05	0.00737665594284563	0.00669869322804119
YER019C	SRB4	1.4297413642706698e-05	0.00737665594284563	0.00669869322804119
NER005W	SRB4	1.4297413642706698e-05	0.00737665594284563	0.00669869322804119
YCL023C	HCM1	1.43421775914733e-05	0.007395927444909001	0.00671619355357712
ZRG8	SRB4	1.4381011874518399e-05	0.00741276097803053	0.00673147997539194
NLR121W	WTM2	1.43869226084389e-05	0.00741516928074912	0.00673366693940885
RPB5	GTR2	1.4606225852023902e-05	0.007506874102467859	0.00681694349086869
UBX4	RPI1	1.46262752008176e-05	0.007514598130200059	0.00682395763015671
YDR133C	ARG82	1.4675118352081601e-05	0.00753129061372715	0.00683911596575329
YFR056C	PHO4	1.4687620447201002e-05	0.00753447745957807	0.0068420099197191
APT2	SSN2	1.5179902638798998e-05	0.0077326796016173	0.00702199599429659
CUL3	PGD1	1.53440471014916e-05	0.0077929933318458	0.00707676649997965
YLR236C	WTM2	1.5372809561708802e-05	0.00780478821122322	0.007087477353139029
YNL046W	TRA1	1.5633380525838698e-05	0.00789649528742594	0.0071707559518811295
VAM3	GCR1	1.5657704910057903e-05	0.007906113595382541	0.00717949027470617
NLR116W	MGA2	1.5844521679235698e-05	0.00797958127567598	0.00724620579679022
SAM37	RPI1	1.60202309704758e-05	0.0080538445681296	0.0073136438090962794
YEL028W	MCM1	1.61635299254182e-05	0.00810139529578805	0.00735682431525273
YCL026C	UGA3	1.62229289148315e-05	0.00812572483674377	0.0073789178129709905
YOR102W	GCR1	1.63418355490174e-05	0.008172292334181071	0.007421205454165991
EFM5	PGD1	1.6459187506111498e-05	0.00822136415930267	0.0074657672590239905
YLR252W	MGA2	1.65278442994228e-05	0.008241905673459459	0.00748442087427213
YLR281C	UPC2	1.664133650765e-05	0.00827919213567028	0.00751828046781212
YLR282C	UPC2	1.664133650765e-05	0.00827919213567028	0.00751828046781212
YFR045W	PHO4	1.71926433163441e-05	0.00847739053561649	0.0076982631442193
SLX1	GTR2	1.72552108700101e-05	0.008499841061809009	0.0077186503208664095
VHR1	XBP1	1.74627750696111e-05	0.00857470214767303	0.00778663118547589
NNL035W	HCM1	1.77646897675497e-05	0.008684357147966741	0.00788620817721569
RUB1	ARG82	1.78772009911464e-05	0.00872439904421262	0.00792256996246074
ARG7	RPI1	1.8059083733315303e-05	0.00878721017961063	0.00797960834551616
NBR031C	PHO2	1.8060212934460998e-05	0.00878721017961063	0.00797960834551616
NIL015W	HCM1	1.82740526907127e-05	0.00885679875426228	0.008042801277026041
PRM5	RPI1	1.9122351423293302e-05	0.00916031779706488	0.00831842494340772
KEG1	PHO4	1.92121485577198e-05	0.00919156687710631	0.00834680202951258
IRC6	PHO4	1.92121485577198e-05	0.00919156687710631	0.00834680202951258
DUG1	PHO4	1.92121485577198e-05	0.00919156687710631	0.00834680202951258
YGL226C	RTG2	1.9357474862242604e-05	0.00924926875519318	0.00839920072927309
UFO1	WTM2	1.95988278830362e-05	0.00933999201842975	0.008481585933866779
SIR3	RDS1	1.96680842619761e-05	0.00936399319902877	0.00850338124968324
VPS63	RSP5	1.99367540356517e-05	0.00945524879931681	0.008586249866087
GSY2	RSP5	2.01038490999118e-05	0.00952172824066653	0.00864661941389073
PKC1	RDS1	2.0157836231683e-05	0.00953881652101958	0.00866213717000772
RED1	RSP5	2.01858865599747e-05	0.009549071123243871	0.00867144930751397
GPB2	MGA2	2.0482620785077397e-05	0.00964903376434829	0.008762224730986529
PEX22	MGA2	2.0482620785077397e-05	0.00964903376434829	0.008762224730986529
OM14	GTR2	2.05524207108845e-05	0.00967194375830777	0.008783029147320999
YJL171C	SWI3	2.07593781224867e-05	0.009744906863335009	0.0088492864678914
TRM10	UME1	2.1006269663141103e-05	0.00983458582398447	0.00893072334810579
YCL022C	GLN3	2.1126602517219697e-05	0.00987779126566281	0.00896995792835835
BUD3	GLN3	2.1237780647872303e-05	0.00991042411560996	0.0089995916069041
NIL018C	HCM1	2.12843109071631e-05	0.00992594784167017	0.009013688601455459
IRA2	ARG81	2.2078161002366896e-05	0.0102094774440641	0.009271159987164759
BUD23	YRR1	2.21259025968248e-05	0.0102244468762356	0.0092847536310451
gCL01	UGA3	2.2578855776829398e-05	0.0103792819093879	0.00942535831643061
REX4	GIS1	2.29682616903435e-05	0.0105010418875845	0.009535927759781529
YJR008W	CTK2	2.2974385544752103e-05	0.0105030396363111	0.00953774190239167
RSC8	PHO4	2.31344701686534e-05	0.0105592921278508	0.00958882442366653
HEM14	SRB4	2.3193911627956896e-05	0.0105815828144448	0.00960906645101505
AGP1	HOG1	2.3479187952501897e-05	0.0106735051348477	0.00969254051161374
gOL02	ARG81	2.35361991008202e-05	0.0106903716825392	0.00970785691374456
RPR1	SSN2	2.36120071441163e-05	0.0107176081922574	0.00973259021086699
NML011W	ZAP1	2.3615740015420998e-05	0.0107184899387844	0.0097333909191467
SLX8	YAK1	2.36523689097962e-05	0.0107269826702168	0.00974110311325937
SVL3	UME1	2.40985301716163e-05	0.0108806990065745	0.00988069191737016
SAK1	YAK1	2.41383294503596e-05	0.0108945606775431	0.0098932796105154
YOL099C	UME1	2.42324256384281e-05	0.0109246763497175	0.0099206274563165
TRS33	GCR1	2.4252811868230302e-05	0.0109330437786897	0.009928225864080991
RFA3	SWI3	2.51538409358269e-05	0.0112527999521544	0.0102185943630876
gJL04	GTR2	2.53133695963726e-05	0.0113038950523659	0.0102649934908801
PCL7	XBP1	2.53594700809822e-05	0.0113168846818076	0.0102767892887931
MCP2	MGA2	2.5468662723861e-05	0.0113571474756737	0.0103133516697286
NEJ1	MGA2	2.5570055383960897e-05	0.0113870946574056	0.0103405465104561
YCL026C	HOG1	2.57165704460112e-05	0.0114327828971755	0.0103820357034886
NBL014C	PDR3	2.58321954468305e-05	0.0114688568754574	0.0104147942482679
YML089C	WTM2	2.61207037155943e-05	0.0115660702603497	0.0105030730900764
YPQ1	UME1	2.6614860171692103e-05	0.0117242085173338	0.0106466774115143
SWC4	PGD1	2.6890586918777e-05	0.0118004934484224	0.0107159512607006
YSH1	CSE2	2.69968593224898e-05	0.0118367181063172	0.0107488466366553
gCL01	HCM1	2.7068375928654602e-05	0.0118585215983819	0.0107686462458242
YOL106W	UME1	2.80350413747933e-05	0.0121557060368031	0.0110385174992154
MLF3	SFP1	2.84820884082453e-05	0.0123067597196004	0.0111756883649661
APC11	LYS14	2.85742517864289e-05	0.0123412383108579	0.011206998149176998
ILV6	YRR1	2.8619273541196996e-05	0.0123562263666302	0.011220608705028
ASG7	SWI3	2.95205221697537e-05	0.0126441245438525	0.0114820471650927
MMF1	XBP1	2.9555442901545697e-05	0.01265449392399	0.0114914635316745
gCL01	GLN3	3.0052576930379602e-05	0.0128218844937408	0.0116434698180887
REX4	ARG81	3.04572923234802e-05	0.0129508538594973	0.0117605860593384
ECM3	GCR1	3.07109385679743e-05	0.013022636460303999	0.0118257713717131
SHE10	RTG2	3.08890537959697e-05	0.0130746509038013	0.0118730053491569
MTC3	RTG2	3.08890537959697e-05	0.0130746509038013	0.0118730053491569
NER037W	YAK1	3.0927282532384604e-05	0.0130826390316134	0.0118802593160078
YDL009C	LYS14	3.21781694014298e-05	0.0134335768393798	0.0121989436540823
NDL002C	LYS14	3.21781694014298e-05	0.0134335768393798	0.0121989436540823
PIG1	MGA2	3.2462163130061605e-05	0.0135153823292643	0.0122732306867637
TRM9	RPI1	3.2534887037833e-05	0.0135371878823904	0.012293032167569
MPD2	UME1	3.27112839607026e-05	0.0135935785418001	0.0123442401581868
RPT5	GCR1	3.28532597232148e-05	0.0136393243142435	0.0123857815962656
STE50	GTR2	3.31764234386505e-05	0.0137477491252883	0.0124842414611589
BOP2	UPC2	3.32396756076375e-05	0.0137682420465376	0.0125028509495043
LHS1	PHD1	3.37395935299552e-05	0.0139146643687398	0.012635816106856003
YCL023C	MAC1	3.37889089895891e-05	0.0139234933335421	0.0126438336323024
YPL035C	UME1	3.4146093789194e-05	0.0140262877046726	0.0127371805313727
ROT2	GTR2	3.41461340024495e-05	0.0140262877046726	0.0127371805313727
MCM7	GTR2	3.4351564604270695e-05	0.0140899146568439	0.0127949597523277
PRM5	HCM1	3.43539257875747e-05	0.0140899146568439	0.0127949597523277
YLR269C	UPC2	3.4430555730425396e-05	0.0141095180152808	0.0128127614344755
ERD2	PDR3	3.45928113964364e-05	0.0141582857519924	0.0128570470986284
RED1	CSE2	3.5217418710430604e-05	0.0143589575280086	0.0130392758317393
YLR271W	MGA2	3.53589044831104e-05	0.014405852919545	0.0130818612314305
MCM5	UPC2	3.57331421043586e-05	0.0145209582017479	0.0131863875886821
YOL073C	XBP1	3.6466128320132e-05	0.0147221639007888	0.013369101173815
GSY2	CSE2	3.69280282681353e-05	0.0148560921742725	0.0134907205668814
LEU2	GLN3	3.6970949055632205e-05	0.0148713605746246	0.0135045857018198
PEX32	GTR2	3.74939560153919e-05	0.0150242914144408	0.013643461201636002
RTC2	PHO2	3.76825994781073e-05	0.0150708770757727	0.0136857653373454
SOV1	RPI1	3.7811618373805606e-05	0.0151009554989862	0.0137130793576077
HXK1	PHO4	3.83234428472331e-05	0.0152464239582951	0.0138451783182771
BOP2	MGA2	3.83970367804681e-05	0.0152678014014201	0.0138645910351782
NLR116W	UPC2	3.91672854629317e-05	0.0154745791278521	0.0140523645421021
YCL026C	HCM1	3.91684479579648e-05	0.0154745791278521	0.0140523645421021
NHR001C	YRR1	3.9254394367631894e-05	0.0155030302242578	0.0140782007974867
SHU1	DAL81	3.94468730071597e-05	0.0155548116197047	0.0141252231455135
SPC72	MGA2	3.9699177580404206e-05	0.0156310954618573	0.0141944960058442
QDR2	MIG2	4.01317543140468e-05	0.0157429625213261	0.0142960817541169
YLR269C	MGA2	4.16043537569102e-05	0.0161649397866894	0.0146792765610563
YAP3	UME1	4.20892868387736e-05	0.0163034385359602	0.0148050463734239
STE20	UME1	4.20892868387736e-05	0.0163034385359602	0.0148050463734239
GSY2	MGA2	4.2215449766809206e-05	0.0163365150119236	0.0148350829058663
YCL026C	VHR1	4.2389156494047705e-05	0.0163715184470203	0.0148668692973501
BNA6	PHO4	4.28787769990262e-05	0.016516483388278998	0.0149985110165568
ILV6	GLN3	4.32476673928678e-05	0.0166147386688123	0.0150877359970124
SRB4	SRB4	4.3368634447367e-05	0.0166545316664691	0.0151238717590694
YLR232W	WTM2	4.3376617350255605e-05	0.0166546598930483	0.015123988200791002
YSH1	MGA2	4.3478007815945e-05	0.0166808013269471	0.0151477270666926
YBR090C	SOK2	4.36765953630104e-05	0.0167354932591687	0.0151973924542123
MAK5	GTR2	4.42036659297807e-05	0.0168791158458612	0.0153278151899784
NHL007C	OPI1	4.43697360447068e-05	0.0168994160116936	0.0153462496383847
NHL006C	OPI1	4.43697360447068e-05	0.0168994160116936	0.0153462496383847
COS8	OPI1	4.43697360447068e-05	0.0168994160116936	0.0153462496383847
ARN2	OPI1	4.43697360447068e-05	0.0168994160116936	0.0153462496383847
YHL044W	OPI1	4.43697360447068e-05	0.0168994160116936	0.0153462496383847
ECM1	MGA2	4.47769658125741e-05	0.0170079944016395	0.0154448489672781
URA3	SSN2	4.53744598535666e-05	0.0171804457857654	0.0156014509462725
RPI1	MIG2	4.53967130340239e-05	0.0171856110472142	0.0156061414865602
NLR118C	UPC2	4.54572440492927e-05	0.017200912547328	0.0156200366791767
YJL181W	SWI3	4.6555317205414e-05	0.0175156796327552	0.0159058746198233
DUR3	SOK2	4.81099431682368e-05	0.0179427251303704	0.0162936718554683
RTC2	GTR2	4.83365476259111e-05	0.0180014461925954	0.0163469960697081
NIL018C	RPI1	4.85491123665883e-05	0.0180588543607468	0.0163991280533888
gLR07	MGA2	4.86478304655251e-05	0.0180847501727359	0.0164226438716336
NNT1	UPC2	4.97235910453929e-05	0.0183786274911888	0.0166895119509161
CTS1	UPC2	4.97235910453929e-05	0.0183786274911888	0.0166895119509161
gNL07	GAL11	4.9726914755531e-05	0.0183786274911888	0.0166895119509161
YLR257W	RPN4	4.9908846527328206e-05	0.0184265301875333	0.0167330120775445
PIG1	UPC2	5.04293661110291e-05	0.0185537833168292	0.0168485698156397
EXO5	PHO2	5.04899991060531e-05	0.0185632509259355	0.01685716728982
UBS1	PHO2	5.04899991060531e-05	0.0185632509259355	0.01685716728982
gBL01	RDS1	5.05995696667048e-05	0.0185955421884199	0.0168864907750151
YHL012W	UME1	5.06277924892779e-05	0.0186036302723779	0.0168938355113912
SKM1	UME1	5.0896803283099795e-05	0.0186761165441004	0.0169596598227425
MCM5	MGA2	5.13717876675959e-05	0.018785930391425	0.0170593810624368
REX4	HCM1	5.1840778697171e-05	0.018905470240934	0.017167934421383
COX20	UPC2	5.24382329595981e-05	0.0190618134667119	0.0173099086866711
MCP2	RPN4	5.24993572221067e-05	0.019075925179599	0.0173227234412544
ARN1	OPI1	5.31340012729933e-05	0.0192364780528161	0.0174685204599706
RPB5	YAK1	5.33732664330241e-05	0.019302091195855	0.0175281033279193
IRA2	HCM1	5.35077045942717e-05	0.0193343594640495	0.0175574059321494
YHL008C	UME1	5.4905594634810294e-05	0.0197098080955613	0.0178983483896629
gLR05	RGR1	5.51868720752306e-05	0.0197799275042749	0.0179620233681279
NNL005C	TRA1	5.5613776802801e-05	0.0198984085946816	0.0180696152748275
HOS4	MIG2	5.5698857857091e-05	0.0199228971132996	0.0180918531391257
NIL018C	MIG2	5.5714798217026096e-05	0.0199262178571638	0.0180948686850055
YLR271W	UPC2	5.5829233200941796e-05	0.0199587991866406	0.0181244555781476
gBR09	GTR2	5.63854039856156e-05	0.0200964286438688	0.0182494359920718
YCL022C	UGA3	5.649409345368461e-05	0.0201291753238031	0.0182791730388876
SKM1	MSN4	5.65382741763761e-05	0.0201341329563338	0.0182836750327067
SEC72	WTM2	5.7055240848597605e-05	0.0202712694693378	0.0184082078071909
RPB5	SPT6	5.75679463586215e-05	0.0203964761222747	0.0185219071534302
YJL107C	GTR2	5.7817459585703396e-05	0.020465656899805	0.0185847297670295
YML108W	ZAP1	5.89531584989964e-05	0.0207631609274428	0.0188548912373073
URA3	SRB8	5.9130312639754795e-05	0.020815757963568	0.018902654263323004
IMG1	MAC1	5.92920358695604e-05	0.0208628759209703	0.0189454417736278
NEL011C	SSN2	5.9340567576977894e-05	0.0208738186526052	0.018955378796971
MUM2	SRB5	5.9901068346687706e-05	0.0210117246015408	0.0190806102912144
ECM31	PHO2	6.0075175770316796e-05	0.0210579916781684	0.0191226251222284
gOL02	HCM1	6.035067385908891e-05	0.0211214331066062	0.019180235870288997
YHL008C	SOK2	6.03606363071807e-05	0.0211234248360735	0.0191820445468489
gOL02	GIS1	6.121524132858261e-05	0.0213463846666034	0.0193845129171332
UFD4	PHD1	6.13016186060804e-05	0.021364061918967	0.0194005655148978
YBR174C	PHO2	6.13457234773306e-05	0.0213719683374363	0.0194077452820266
VPS63	CSE2	6.143615068268779e-05	0.0213926746549335	0.019426548554115002
AVT7	RPI1	6.349520882914411e-05	0.0219079218376295	0.019894441165650003
YLR257W	MGA2	6.35309283806323e-05	0.0219189440209781	0.0199044503385771
NAL013C	MGA2	6.450042449646689e-05	0.0221513504826088	0.0201154971330515
gAL01	MGA2	6.450042449646689e-05	0.0221513504826088	0.0201154971330515
NAL012W	MGA2	6.450042449646689e-05	0.0221513504826088	0.0201154971330515
NAL008C	MGA2	6.450042449646689e-05	0.0221513504826088	0.0201154971330515
NAL007W	MGA2	6.450042449646689e-05	0.0221513504826088	0.0201154971330515
YGR022C	PGD1	6.4919486801865e-05	0.0222378659983507	0.0201940613095444
YAP3	SOK2	6.59607009586413e-05	0.022490300037832	0.0204232950170539
STE20	SOK2	6.59607009586413e-05	0.022490300037832	0.0204232950170539
YBR085C	SOK2	6.605299298875319e-05	0.0225136203986618	0.0204444720848711
QDR2	RPI1	6.607436252511739e-05	0.0225187949540853	0.0204491710649567
PRM5	MIG2	6.7360913073499e-05	0.0228402479525078	0.0207410804396585
NTC20	PHO2	6.84425175430089e-05	0.0231088332747359	0.0209849810218601
YCL022C	HCM1	6.88795885700092e-05	0.0232066729840048	0.0210738286247564
YBR162W	PHO2	6.89234260841237e-05	0.023214838292926	0.0210812434886187
NIL018C	SFL1	6.920292764354499e-05	0.0232802389291677	0.0211406333805286
NFR008W	PHO4	6.952698417417541e-05	0.0233656211585561	0.0212181684270633
YBR225W	GTR2	6.96647622898197e-05	0.0233915281853249	0.0212416944293765
NNT1	MGA2	7.054107108339441e-05	0.0236109960509745	0.0214409917690911
CTS1	MGA2	7.054107108339441e-05	0.0236109960509745	0.0214409917690911
YLR252W	RPN4	7.14017262090377e-05	0.0238218241641456	0.0216324434058385
gJL05	GTR2	7.22940364586117e-05	0.0240380144948749	0.021828764437434
gML01	ZAP1	7.23689511408694e-05	0.0240550159417296	0.0218442033406165
RPL16A	RPI1	7.24075917328491e-05	0.0240620349424087	0.0218505772494285
FKH1	RPI1	7.24075917328491e-05	0.0240620349424087	0.0218505772494285
YCL026C	HSF1	7.25490749996465e-05	0.0240918420248715	0.0218776448669219
RPI1	RPI1	7.342689058085759e-05	0.0242836716508771	0.0220518441011843
NLR121W	UPC2	7.357091863475541e-05	0.0243174875282031	0.0220825520791894
YAL064W	MGA2	7.37935598405634e-05	0.0243766585367674	0.0221362848867701
PGI1	PHO2	7.41345053100933e-05	0.0244582466651824	0.0222103745349165
YDL011C	LYS14	7.42328196438164e-05	0.0244831279828874	0.0222329690975078
LEU2	UGA3	7.481033503719399e-05	0.0246148712003992	0.0223526042554743
YHL041W	OPI1	7.547287219543331e-05	0.024767409238334	0.0224911230544597
gBR08	GTR2	7.694326505715091e-05	0.0251218774336051	0.0228130133144389
YBR174C	GTR2	7.698368820233491e-05	0.0251295938145792	0.0228200205097556
IRA2	GIS1	7.764996026897309e-05	0.0252919240346044	0.0229674315255349
YAP3	YRR1	7.77047385340143e-05	0.0253045036998534	0.0229788550376341
STE20	YRR1	7.77047385340143e-05	0.0253045036998534	0.0229788550376341
AGP1	HCM1	7.82688881548555e-05	0.0254399055219561	0.0231018125506063
YBR144C	PHO2	7.868211478947059e-05	0.0255319207866104	0.0231853710132745
HCS1	PHD1	7.89878266631927e-05	0.025603717983070998	0.0232505695798674
TRM10	XBP1	7.98606384217697e-05	0.0257916820183194	0.0234212584963343
YLR257W	CSE2	8.02565495445703e-05	0.0258870152639305	0.0235078299959041
gER03	SKS1	8.05166121495677e-05	0.0259388833285477	0.0235549310476401
MPD2	XBP1	8.08009963588468e-05	0.0260134047486711	0.0236226034640023
NNL013C	TRA1	8.08078730350215e-05	0.0260134047486711	0.0236226034640023
gEL02	SSN2	8.093071031080391e-05	0.0260392961654786	0.0236461152910112
DUR1,2	GTR2	8.09851226928794e-05	0.026050854097256	0.0236566109735979
AGP1	GLN3	8.1796111002088e-05	0.0262229659513937	0.023812904627621003
STE50	UGA3	8.24498743159292e-05	0.0263718332449294	0.02394809004752
MAK5	PHO2	8.32026360237175e-05	0.0265459506683959	0.024106204945991003
YSH1	RSP5	8.41119634264006e-05	0.0267320795104366	0.0242752273354561
PPZ1	RPI1	8.4486358229708e-05	0.0268126381195743	0.0243483820838505
LEU2	HCM1	8.47858273473713e-05	0.0268777582245845	0.0244075172271758
YEL028W	SSN2	8.49233873884124e-05	0.0269099669079145	0.0244367657227784
FTH1	GTR2	8.57765591881508e-05	0.0270957030705098	0.0246054315225961
SHU1	UME1	8.591958118331709e-05	0.0271222784973947	0.0246295644947023
NBR041W	PHO2	8.617973985980229e-05	0.0271862605322749	0.0246876661639531
PGI1	GTR2	8.74565322561746e-05	0.0274612089376118	0.024937345020492004
YBR225W	SNF6	8.80623097409417e-05	0.0275993124040824	0.0250627558791228
ELO1	SWI3	8.900130542036379e-05	0.027803362304245002	0.025248052264773998
HRP1	MSN4	8.953287812833809e-05	0.0279331904449387	0.0253659483539521
MCD1	LYS14	9.0085546895011e-05	0.0280557011995037	0.0254771995724345
NHP10	LYS14	9.0085546895011e-05	0.0280557011995037	0.0254771995724345
MEC3	MGA2	9.03056837317763e-05	0.0281067145270291	0.0255235244429831
RPL16A	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
FKH1	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
YCL026C	GLN3	9.04063522401045e-05	0.0281245692007127	0.0255397381558932
SEO1	MGA2	9.05807181945601e-05	0.0281454948046429	0.0255587405605635
YAL066W	MGA2	9.05807181945601e-05	0.0281454948046429	0.0255587405605635
YAL065C	MGA2	9.05807181945601e-05	0.0281454948046429	0.0255587405605635
YLR257W	RSP5	9.077337735475029e-05	0.0281797211604467	0.0255898212914014
YJL007C	CTK2	9.110795046844109e-05	0.0282492069610135	0.0256529208944341
MTL1	PGD1	9.19499476214916e-05	0.0284381124113805	0.0258244647038401
AGP1	VHR1	9.217352452608171e-05	0.0284793072484039	0.0258618734670977
URA5	ZAP1	9.241654633654521e-05	0.0285322135325677	0.0259099173192436
SMY2	PHO2	9.39642446047468e-05	0.0288701934824146	0.0262168347109174
PCS60	GTR2	9.40174030469227e-05	0.0288805977508336	0.0262262827593205
PHO3	SOK2	9.571718788332429e-05	0.0292601212089751	0.0265709255403629
NHR001C	TAF9	9.65813805916705e-05	0.0294446176633056	0.0267384655691777
NHR001C	UME1	9.758252850269681e-05	0.029645673173154002	0.0269210427684827
YBR162W	SNF6	9.80016382582001e-05	0.0297240732817716	0.0269922373966101
YBR139W	SRB5	9.803723808655741e-05	0.0297295056822614	0.0269971705241214
PRE3	CTK2	9.8187801160499e-05	0.0297555706045007	0.0270208399102832
PTC5	GCR1	9.94846108945206e-05	0.030013356604573996	0.0272549336983566
UBP5	SKS1	0.000100417880237595	0.0302202951597286	0.0274428532527964
SHU1	SOK2	0.000100443561101481	0.0302265043186477	0.0274484917495793
RPR1	SRB8	0.00010148957951913001	0.0304250574837558	0.027628796585919997
NNL035W	ACA1	0.000102580533458579	0.0306538743139628	0.0278365836594728
REX4	GAL11	0.000103099234372412	0.0307658793740852	0.0279382947252404
SAK1	WTM2	0.00010470769367570401	0.0310970630978866	0.0282390405082964
COG6	TRA1	0.000105093897633401	0.0311801845551431	0.0283145225623793
PRP42	UPC2	0.000105602133191357	0.0312866543265829	0.0284112070685378
POL31	CTK2	0.00010567070192063	0.0312976764664948	0.0284212162020203
NJR006C	CTK2	0.00010567070192063	0.0312976764664948	0.0284212162020203
NBR034W	SPT6	0.000105715579739329	0.0313060666334404	0.0284288352579903
NBR035W	SPT6	0.000105715579739329	0.0313060666334404	0.0284288352579903
MED8	PHO2	0.00010571994574165301	0.0313060666334404	0.0284288352579903
NDJ1	UME1	0.000106214732708647	0.0313904802166946	0.028505490683277998
PCH2	PHO2	0.000106661857025062	0.031480333729514	0.0285870860731814
RED1	MGA2	0.000106861391299078	0.0315178037212336	0.0286211123286731
MSP1	PGD1	0.000106989086666806	0.0315445883383126	0.0286454352650325
RFC5	SOK2	0.000107991962927443	0.0317374061497105	0.028820531864015
SHU1	SWI3	0.000108992823998315	0.0319419160543034	0.029006245976693996
TAF5	GTR2	0.00010941831730956601	0.0320320879986599	0.0290881305322028
NBR031C	SPT6	0.000109543656966271	0.032056241314955	0.0291100640014542
YOL118C	MSN4	0.00011438899803761599	0.0330493066293888	0.0300118601470711
ROT2	SNF6	0.000116365928551319	0.0334237012472771	0.0303518454616765
SLX1	SNF6	0.000116654028272133	0.03348556761967	0.0304080259115989
MED8	GTR2	0.000117255915828856	0.033601908081018	0.0305136739269893
HAL9	XBP1	0.00011798370788786299	0.0337539678410948	0.0306517584049662
TAF5	PHO2	0.00011891607757763501	0.033953654493262	0.0308330925535243
RPI1	SFL1	0.000119577961228719	0.0340846548715517	0.0309520531440302
DIA4	OPI1	0.000120353694333309	0.0342438176242458	0.0310965878033515
KTR5	TRA1	0.000120403084623523	0.03424941403718	0.0311016698694955
YSC84	LEU3	0.00012127153580401299	0.0344084893492903	0.031246125124592003
SNR37	GTR2	0.000121439870571983	0.0344399296666929	0.0312746758720993
RPM2	WTM2	0.000121819773535282	0.0345019081741873	0.0313309581511772
ALO1	WTM2	0.000121819773535282	0.0345019081741873	0.0313309581511772
EDC2	SRB4	0.00012347998320238202	0.0348484738282521	0.0316456721649448
NBL026W	RDS1	0.000123498257176445	0.0348519882254621	0.0316488635661667
YAK1	NUP120	0.000123650266142847	0.0348768024568495	0.03167139720811
PEP8	GCR1	0.000124035400972077	0.0349590817186532	0.0317461144699862
ECM31	GTR2	0.000124376900388367	0.0350294890654584	0.0318100509231573
MCM7	SNF6	0.000124698039734245	0.0350863820272207	0.0318617150512707
YCR064C	YRR1	0.000125119868957317	0.0351654084727508	0.03193347845187
SMA1	UME1	0.000125673587733065	0.0352756372413935	0.0320335764789112
gER03	PPR1	0.00012639561491601298	0.0354125804329391	0.0321579336994378
BUD3	UGA3	0.00012674401112163102	0.0354819639854709	0.0322209404516957
NEL011C	SRB8	0.000126953516554207	0.0355270661821877	0.0322618974628477
PCH2	GTR2	0.000128650005184188	0.0358379155773204	0.0325441777744483
YHL008C	YRR1	0.000128920958791681	0.03588437833533	0.0325863703024511
gOL02	GAL11	0.000129875723247153	0.0360594354799701	0.0327453385556009
SMY2	GTR2	0.00013256018663261398	0.0365628752422518	0.0332025089255425
BMT6	SFP1	0.000133425485656759	0.0367188837786906	0.0333441792616211
