SNP	gene	p.value	FDR	q.value
RPB5	MRC1	0.00022818402086649902	0.0525984418517644	0.0477643025468277
UBX4	KAR3	0.000228409146406348	0.0526341233362392	0.0477967046705366
HAL9	NIP100	0.00023128407653037799	0.0530637817656987	0.0481868746925752
YAP3	PDS1	0.00023213640216290498	0.0531988320363438	0.048309512963958
STE20	PDS1	0.00023213640216290498	0.0531988320363438	0.048309512963958
NBR031C	MAD3	0.00023258193405341498	0.0532676510941178	0.0483720071022019
IMG1	MAD3	0.000233278331232107	0.0533801789495087	0.0484741929149486
IST2	PBY1	0.000236377689551692	0.0538813966110719	0.0489293454096974
NDR111W	MCM21	0.00023753176153893798	0.0540662403169201	0.0490972007753542
MUM2	CTF8	0.00023828187970586202	0.0541731328993756	0.0491942692334427
UGO1	MCM5	0.000239027075647286	0.0542889520140299	0.0492994438172955
CTF3	WRS1	0.000239749271376627	0.054404548513433	0.0494044162456878
