SNP	gene	p.value	FDR	q.value
INA22	MRS1	0.000166174783803771	0.0426335322047946	0.0387152329836826
RPR1	CMC1	0.00016756401439121498	0.0428537773220121	0.0389152361404849
YLR317W	CYC1	0.00016794105733298201	0.0429151087307518	0.0389709307933972
DIA2	ATP7	0.000168059952257454	0.042934760426074	0.0389887763699557
TAF5	MTM1	0.000170173724503975	0.0432753378847797	0.0392980525425104
NOR010W	QCR8	0.00017069380416308202	0.0433584483250977	0.0393735245921831
CRZ1	MRPS9	0.00017237122754340702	0.0436118727930089	0.0396036577013006
COX20	IFM1	0.00017538230723688702	0.0441090149591847	0.0400551092652258
CRZ1	FMC1	0.000176002047088394	0.0442184426325029	0.0401544798228194
NAR007C	IMG1	0.000176695672102714	0.0443257448147428	0.0402519202358052
RTN1	AIM23	0.000178665588076953	0.04469031956713901	0.0405829881944999
NNL012W	MRPL28	0.000180232085970872	0.0449548289935514	0.0408231874822516
VAM3	ATP2	0.000180285035802249	0.0449589999407209	0.0408269750922169
gOR03	ATP2	0.000180541841720833	0.045007800246004995	0.0408712903316785
RPT5	QCR9	0.00018201253226405402	0.0452459711176603	0.0410875717493609
NNL008W	MRP51	0.000184479763823058	0.0456208854757124	0.0414280290366245
SUN4	RRF1	0.000185298218647921	0.0457495868750314	0.0415449019392971
SFL1	ATP5	0.000187362612323098	0.0461023424605878	0.0418652369895461
GSY2	COX7	0.000187365486740584	0.0461023424605878	0.0418652369895461
URK1	RML2	0.000189550115210326	0.0464682388607724	0.0421975051279915
RTC2	PSD1	0.00019088761035311298	0.04668481354334099	0.0423941751869895
IDH2	COX4	0.00019159389646108602	0.0468032554903431	0.0425017315478184
MET17	CYC1	0.000192340119338064	0.0469193513774937	0.0426071574669725
MLF3	MRPS28	0.000194133279869932	0.0472095843935294	0.0428707161789601
RGA1	COX7	0.000194290445640791	0.0472353714807333	0.0428941332649354
ECM2	HAP2	0.000195509483044306	0.0474354289006581	0.0430758041052802
YLR269C	PET8	0.000201718537759133	0.0484704726919928	0.0440157206324247
NOR005W	ATP2	0.000201844741932689	0.0484975857399381	0.0440403418147152
YNL046W	MRPL28	0.00020278070200823798	0.0486553976590347	0.0441836497908425
RTS2	ATP7	0.000204107306072754	0.0488529780185357	0.0443630712287458
MDY2	EMI1	0.00020482648690663602	0.0489794149017629	0.044477887739100996
MLF3	ATP11	0.000204914456279908	0.0489945800378996	0.0444916591004776
YJL107C	OXA1	0.000205246351677933	0.0490425983485093	0.0445352642156674
RED1	COX7	0.000206166111088858	0.0491781437819902	0.044658352141197
YML083C	AEP1	0.000210324667863745	0.0498264980521098	0.0452471184320844
YML079W	AEP1	0.000211295852521436	0.0499893206400382	0.0453949765639506
NNL035W	MSS1	0.000213359762253457	0.0503110590341741	0.0456871451046414
MGR3	IMP1	0.00021355805600431298	0.05033765654369901	0.0457112981298493
NNL005C	MRPS9	0.000213693005243852	0.050358717909868	0.0457304238193246
KTR5	MRPS9	0.000215292120493904	0.0505909189277748	0.0459412840516912
YNL040W	RML2	0.000216227646604152	0.0507153818379189	0.0460543080099434
gCL01	COX11	0.000218159178894527	0.0510542364521668	0.0463620196786643
CDC73	COX13	0.000219469176378841	0.0512606208896484	0.0465494360424532
NBR034W	MTM1	0.000220131325985306	0.0513591749968165	0.0466389323854301
NBR035W	MTM1	0.000220131325985306	0.0513591749968165	0.0466389323854301
gNL07	COX17	0.000222325627702159	0.0516798062328087	0.0469300955230198
YLR257W	COX7	0.000223939360808285	0.051943495355952995	0.0471695498987154
gCR02	CBT1	0.00022448173895427002	0.0520174069161044	0.047236668505207996
YOL106W	PET54	0.000226210723440211	0.05228449155355	0.0474792063253306
YOL118C	EMI1	0.000227897950530081	0.0525547579196229	0.0477246334525012
YOR050C	ATP2	0.000228603204515344	0.05265452181955901	0.047815228400412996
ETT1	ATP2	0.000228603204515344	0.05265452181955901	0.047815228400412996
YNL114C	RRF1	0.000228882117909759	0.0526984902549919	0.0478551558503258
NBR016C	MES1	0.00022909461965836802	0.0527277688886682	0.0478817435869173
COG6	MRPL28	0.000230506811528295	0.052944291190347	0.0480783660791702
MPD2	COQ5	0.000231161028605873	0.0530477479547152	0.0481723144932263
IRA2	PET54	0.00023210863516923502	0.0531979183645454	0.0483086832645472
RFC4	PET54	0.000232530397471356	0.0532578851328917	0.0483631386964043
YOR102W	COX13	0.000232771269700871	0.053296742431466995	0.0483984247562184
COX20	AIM23	0.00023563376872977798	0.053773242722377	0.0488311315676258
NMR025W	IMP1	0.00023718539900826097	0.0540079353501028	0.0490442544146445
NMR026W	IMP1	0.00023718539900826097	0.0540079353501028	0.0490442544146445
YBR032W	CBP6	0.000238891231459394	0.0542645929030556	0.0492773234672359
RTN1	MSS1	0.00024250885230577403	0.0548014633503211	0.0497648520245248
RPT5	COX12	0.00024251015073197799	0.0548014633503211	0.0497648520245248
