SNP	gene	p.value	FDR	q.value
NBR034W	SNG1	2.77471856988856e-05	0.0146829025821365	0.0139844017882268
NBR035W	SNG1	2.77471856988856e-05	0.0146829025821365	0.0139844017882268
NCR015C	GOS1	2.8079711125539195e-05	0.0148215511593456	0.0141164545210031
MAK5	PMT3	2.8222751472974896e-05	0.0148680142640725	0.0141607072647091
AGP1	AVT5	2.8329819183687104e-05	0.0148871075073837	0.0141788921967695
YBR138C	NFT1	2.9130451913927697e-05	0.0152097474990533	0.0144861834323558
ECM23	YOP1	2.96180531315336e-05	0.0153930311062639	0.0146607477999998
YCL026C	AVT5	2.99098680361456e-05	0.0155276291943862	0.0147889427351428
HAT1	YOP1	3.0241512767869896e-05	0.0156568356139605	0.0149120024963064
TFC8	YOP1	3.0342365435283696e-05	0.0156733740963282	0.0149277542035117
GTR1	TGL3	3.04820586451841e-05	0.0157082908007017	0.0149610098367455
YLR252W	HMG1	3.07217280154935e-05	0.0157887898867303	0.0150376793887167
gPL11	YOP1	3.08361532881746e-05	0.0158218069472281	0.0150691257486775
RPB5	RFT1	3.1074485536128604e-05	0.0159225007383907	0.0151650292953585
YSH1	ERG9	3.1199963157287796e-05	0.0159781396594347	0.0152180213398531
BUD3	MNT2	3.1261187531567895e-05	0.0160008307684407	0.0152396329785318
NDI1	TCB3	3.18943132377175e-05	0.0162589061268274	0.015485431074863998
YBR174C	RFT1	3.2203448169324e-05	0.0163808807892467	0.0156016031108571
RRP12	YOP1	3.2446209673641304e-05	0.0164471766915684	0.0156647451585411
RQC2	YOP1	3.2446209673641304e-05	0.0164471766915684	0.0156647451585411
STE50	NEO1	3.25947576827977e-05	0.0165092054955446	0.0157238231039537
gOL02	YKL133C	3.30088067323433e-05	0.0166653774588912	0.0158725655934769
REX4	YKL133C	3.30088067323433e-05	0.0166653774588912	0.0158725655934769
RPM2	TCM62	3.34721113449137e-05	0.0168269514677048	0.0160264531402439
YML089C	TCM62	3.34721113449137e-05	0.0168269514677048	0.0160264531402439
ALO1	TCM62	3.34721113449137e-05	0.0168269514677048	0.0160264531402439
ENA5	MRH1	3.50923298605197e-05	0.0173689012686946	0.0165426210929832
NML009C	AVT5	3.5223796363676004e-05	0.0174119223721715	0.0165835955796713
ARO4	NSG2	3.52925127406288e-05	0.0174376836372911	0.0166081313197942
NML011W	YND1	3.55073270712009e-05	0.0175337516720091	0.0166996291683283
NBR034W	YHM2	3.56827741635477e-05	0.0175685135388836	0.0167327373300533
NBR035W	YHM2	3.56827741635477e-05	0.0175685135388836	0.0167327373300533
BNS1	TCB2	3.7267241451401395e-05	0.0181332078892799	0.0172705678195841
SVL3	YOL075C	3.7412245831308205e-05	0.0181846148056906	0.0173195291860278
IRA1	NFT1	3.75474395138308e-05	0.018231835803746998	0.017364503768265
LEU2	MNT2	3.79273027310361e-05	0.0183738405299361	0.0174997529899871
RTC2	PMT3	3.85795826238178e-05	0.0185810544657092	0.0176971092632282
NGL3	RAX1	3.85821058570557e-05	0.0185810544657092	0.0176971092632282
CSH1	ALG6	4.02114529717531e-05	0.0191644561945235	0.0182527571764419
YBR139W	YHM2	4.0217769834043604e-05	0.0191644561945235	0.0182527571764419
gCR02	MNT2	4.02687261158794e-05	0.0191694234550618	0.0182574881325159
RPB5	YHM2	4.03412301709192e-05	0.0191942781750831	0.0182811604540591
NGL3	GOS1	4.095865486724871e-05	0.0194148026545176	0.0184911940565638
YBR137W	YCF1	4.11983381130372e-05	0.0194698735166412	0.0185436450660595
NDI1	GOS1	4.1331424143811294e-05	0.0195230142938353	0.0185942578093821
YCL022C	COX2	4.13771985584555e-05	0.0195323032755488	0.0186031048920184
CCZ1	YCF1	4.16158556472379e-05	0.0196045513642383	0.0186719159663284
YDR015C	MRH1	4.18653549837145e-05	0.0196769560729457	0.0187408762098675
YCL023C	YNL095C	4.24903655171702e-05	0.0198647917880275	0.0189197761307236
RTC2	YBR090C	4.29616399842968e-05	0.0200033646463237	0.0190517567467167
EXO5	LEU5	4.3108103059215995e-05	0.0200518184038953	0.0190979054431505
UBS1	LEU5	4.3108103059215995e-05	0.0200518184038953	0.0190979054431505
CDC3	ERG2	4.4284310933202205e-05	0.0204630834750945	0.0194896056512626
NBR031C	PMT3	4.4321143082462394e-05	0.0204639237933602	0.0194904059935786
SLI15	YHM2	4.4491845723591796e-05	0.0205188865090337	0.0195427540014096
NDI1	YNL095C	4.45404300676687e-05	0.0205234211264094	0.0195470728961909
BUD3	TGL3	4.48617268745566e-05	0.020614088810945	0.0196334273021172
YCL022C	WBP1	4.5464504745087296e-05	0.0208303517885997	0.0198394021326743
gCR02	WBP1	4.69278479620854e-05	0.0213098501494907	0.0202960896096895
ATH1	GPI10	4.72093174842921e-05	0.0214119664745173	0.0203933480168962
CSH1	PMT3	4.79643553867454e-05	0.0216764626094241	0.0206452614380525
YML108W	NEO1	4.8053784162241795e-05	0.0216938570645591	0.0206618283973531
gML01	TCM62	4.8064487504504904e-05	0.0216938570645591	0.0206618283973531
BOP2	ALG11	4.86188255987757e-05	0.0218989956093983	0.0208572080109708
NML011W	CPS1	4.90366341654776e-05	0.0220242593839335	0.0209765126881497
LEU2	VTC3	4.9331283974216496e-05	0.0221198367095889	0.0210675431718249
ARO4	YHM2	4.93950232660914e-05	0.0221326791447569	0.0210797746616359
NDI1	TGL3	4.95540234544822e-05	0.0221881570680606	0.0211326133674378
IRA2	YKL133C	5.0228826689715504e-05	0.022400174010675	0.0213345441569969
YML108W	TCM62	5.04916808494046e-05	0.0224591579016037	0.0213907220431585
NBR031C	RFT1	5.05697261377427e-05	0.0224885854548133	0.0214187496572781
YBR138C	YCF1	5.1127268922868796e-05	0.0226566378336899	0.0215788073825494
RED1	ALG11	5.1458081807692295e-05	0.0227605821359793	0.0216778068057684
NML013W	RBD2	5.1865251927886e-05	0.0228605040156973	0.0217729751626784
AGP1	CBR1	5.1905293265450605e-05	0.0228647811717653	0.0217770488442023
LEU2	WBP1	5.21365845368406e-05	0.0229434980348942	0.0218520209578798
NML013W	CPS1	5.22140373788573e-05	0.0229660790826117	0.0218735277711488
ECM31	RFT1	5.2582169786202505e-05	0.0230734939261952	0.0219758326337117
MAK5	SNG1	5.3033203152521e-05	0.0232026571567198	0.022098851260432005
YML108W	CPS1	5.33651962684803e-05	0.0232936865344744	0.0221855501529657
YCL026C	CPS1	5.4242988896858e-05	0.0235464483328077	0.022426287468005
AGC1	YOP1	5.5177699159247706e-05	0.0238427778601159	0.0227085198909481
YPR022C	YOP1	5.5177699159247706e-05	0.0238427778601159	0.0227085198909481
GTR1	GOS1	5.5486433955791396e-05	0.0239488335897443	0.0228095302958576
YCL023C	TGL3	5.61929959959244e-05	0.0242040966790068	0.0230526499094341
gBR07	YCF1	5.6555614762383994e-05	0.0243492000468547	0.02319085036302
PHO85	YOL075C	5.77957269902749e-05	0.0247170082845181	0.0235411610831063
ATG39	ERG2	5.79244205618671e-05	0.024741443860823	0.0235644342006022
RPB5	CDS1	5.80154448884061e-05	0.0247669007821106	0.0235886800752571
gPL09	YOP1	5.93325461717631e-05	0.0252289747963575	0.0240287721234731
PAC2	PMT3	5.9402385082584104e-05	0.0252473215535465	0.0240462460815414
NML013W	YNL095C	5.979882597116371e-05	0.0253531610049185	0.0241470504970683
RTC2	SNG1	6.01164466120491e-05	0.0253981931903487	0.0241899403937312
EXO5	YHM2	6.0119850059379005e-05	0.0253981931903487	0.0241899403937312
UBS1	YHM2	6.0119850059379005e-05	0.0253981931903487	0.0241899403937312
gCL01	CPS1	6.030926731408921e-05	0.0254497978038315	0.0242390900523244
RRP12	MDM31	6.17726038089144e-05	0.0259133161031407	0.0246805576775078
RQC2	MDM31	6.17726038089144e-05	0.0259133161031407	0.0246805576775078
YCL023C	AVT5	6.187822705111751e-05	0.0259383025090126	0.0247043554202907
SMY2	ALG6	6.194699395380551e-05	0.0259613758513452	0.0247263311085426
NLR118C	HMG1	6.27548359032451e-05	0.0262012589232376	0.0249548023689607
BUD3	CBR1	6.28758725575902e-05	0.0262344239205757	0.0249863896280524
SLI15	YBR090C	6.35480069565115e-05	0.0264681646332322	0.0252090107359546
HAT1	MDM31	6.35895494602172e-05	0.0264796374094218	0.0252199377247407
YPR027C	GPI10	6.39854588124232e-05	0.0265859792167701	0.0253212205979686
gML01	GOS1	6.40430248120364e-05	0.0266040547162364	0.0253384362026929
gGR12	TCB2	6.605338777039229e-05	0.0271586811554517	0.0258666777356577
NBR041W	RFT1	6.608284823490229e-05	0.0271591892361255	0.0258671616457187
ECM31	ALG6	6.65859149041056e-05	0.0273202876036915	0.0260205961786299
NBR041W	ALG6	6.661073341363679e-05	0.0273202876036915	0.0260205961786299
SLI15	PMT3	6.756698822329089e-05	0.0275062199294469	0.0261976832589423
NBR038W	ALG6	6.79913076903473e-05	0.0276313899298155	0.026316898623016
TFC8	MDM31	6.81419965643437e-05	0.0276758665262141	0.0263592593613462
PCH2	YCF1	6.91385908923041e-05	0.0279594954057518	0.0266293953367102
AGP2	NFT1	6.98458068357995e-05	0.0281623370710594	0.0268225873388491
AGP1	CPS1	7.068487130329201e-05	0.0283838815578664	0.027033592424536
CTS1	HMG1	7.11838173818793e-05	0.0285364746259737	0.0271789262754265
SMY2	SNG1	7.1638548516541e-05	0.0286701653993616	0.0273062570589672
PGI1	YCF1	7.168808994182579e-05	0.0286778585268593	0.0273135842059896
TAF5	YCF1	7.168808994182579e-05	0.0286778585268593	0.0273135842059896
ILV6	VTC3	7.240429540547571e-05	0.0289111305298067	0.0275357589018246
NDI1	AVT5	7.24782205125529e-05	0.0289205527639092	0.0275447328977151
URA5	CPS1	7.292295153755749e-05	0.0290690973455652	0.0276862108583377
NBR031C	YHM2	7.36593974289241e-05	0.0292868556646297	0.0278936098933372
RRP12	PEP1	7.378000273308779e-05	0.0293101673898324	0.0279158126240158
RQC2	PEP1	7.378000273308779e-05	0.0293101673898324	0.0279158126240158
gBR08	YHM2	7.51654162109631e-05	0.029773011918271	0.0283566385312205
YPL035C	YOL075C	7.64238663096524e-05	0.0301452474645976	0.0287111659423077
GTR1	TCB3	7.659685165272421e-05	0.0302008870032574	0.0287641585750367
ILV6	RAX1	7.66825125840945e-05	0.0302283615083872	0.0287903260522449
GTR1	YNL095C	7.72515252301014e-05	0.0304137730140657	0.0289669170891372
NGL3	YNL095C	7.771341326939201e-05	0.0305575415174526	0.0291038461809572
YCL022C	MNT2	7.774370779342941e-05	0.0305575415174526	0.0291038461809572
NML011W	CBR1	7.82380594338129e-05	0.0306944666854116	0.0292342574911834
URA3	CPS1	7.86010725992143e-05	0.0307857943921808	0.029321240520507004
ECM31	YCF1	7.89417289872876e-05	0.0308836944732433	0.0294144832605592
YJL119C	PHO86	7.91499680649113e-05	0.0309327072010632	0.0294611643356897
gCL01	COX2	7.996862371509191e-05	0.0311315286478003	0.029650527370671
YDR509W	NEO1	8.01385801638557e-05	0.0311776906305307	0.0296944933174742
YBR137W	NFT1	8.026734206741859e-05	0.031212248819097	0.0297274074903552
gCL01	MNT2	8.05096785462868e-05	0.0312776376002989	0.0297896855708407
gEL02	CPS1	8.2036236257963e-05	0.0316916350366419	0.0301839881589516
BUD3	VTC3	8.26614259908095e-05	0.0318356379948924	0.0303211405520567
YBR259W	NSG2	8.342825481994821e-05	0.0320656887252129	0.0305402472189081
NLR121W	HMG1	8.44299870450787e-05	0.0323059299624376	0.030769059605877003
NDI1	CHO1	8.47841533508845e-05	0.0323959547842987	0.0308548017316438
AGC1	GPI10	8.48186326861882e-05	0.0323960426433774	0.030854885411056
YPR022C	GPI10	8.48186326861882e-05	0.0323960426433774	0.030854885411056
NBR034W	CDS1	8.50629597896181e-05	0.0324505636540525	0.0309068127268518
NBR035W	CDS1	8.50629597896181e-05	0.0324505636540525	0.0309068127268518
NML013W	TAT1	8.59652630224719e-05	0.0327151002864234	0.0311587647189109
BUD3	AVT5	8.639742360046759e-05	0.0328416273797198	0.0312792726157559
TRM44	YOL075C	8.693154749002621e-05	0.0329899206398895	0.0314205112108565
URA5	YNL095C	8.7328189090261e-05	0.0331190663396176	0.0315435131407621
YBR144C	PMT3	8.795557180357929e-05	0.0333250502578756	0.031739697911362996
YLR271W	ALG11	8.81798324536766e-05	0.0333795245098489	0.0317915806928803
gCL01	TCM62	8.84055440647234e-05	0.0334425156865981	0.0318515752286913
YBR162W	LEU5	8.85759036781004e-05	0.033499700725476	0.0319060398384966
NML013W	YKT6	8.86131012205186e-05	0.0335070702249139	0.03191305875322
YCL023C	YND1	8.94128875202948e-05	0.0337420479678697	0.0321368580429315
PCH2	RFT1	8.97968846832861e-05	0.0338397055633375	0.0322298698330087
LEU2	CPS1	8.99974283246745e-05	0.033870028811327	0.0322587505315652
NBR038W	NFT1	9.000267729507759e-05	0.033870028811327	0.0322587505315652
ECM23	YOL075C	9.029361657665891e-05	0.0339322657751442	0.0323180267341573
URA5	RBD2	9.03874398992859e-05	0.0339409215872509	0.0323262707685794
YPR015C	YOP1	9.177877807225291e-05	0.0343208288129846	0.0326881048989355
RTC2	ALG6	9.21597624770078e-05	0.0344351867154684	0.0327970225224808
YLR269C	ALG11	9.27023161887125e-05	0.0345578198129488	0.0329138216702043
YML108W	YNL095C	9.33282428791229e-05	0.0347550885858596	0.0331017058957669
MAK5	ALG6	9.462624675838499e-05	0.0351385086562036	0.0334668857563132
YCL022C	VTC3	9.469539292250459e-05	0.0351534904935607	0.0334811548718342
YLR312W	ERG2	9.472168610640942e-05	0.0351563524211458	0.033483880650679
NBR043C	RFT1	9.48404869738962e-05	0.0351848397685354	0.0335110127868182
NBR034W	ALG6	9.493250399334041e-05	0.0351848397685354	0.0335110127868182
NBR035W	ALG6	9.493250399334041e-05	0.0351848397685354	0.0335110127868182
NBR041W	YCF1	9.59514806594994e-05	0.0354728095300129	0.0337852831379857
gLR08	ERG2	9.60641563056886e-05	0.0354984589236123	0.0338097123285842
NBR038W	YCF1	9.68117824748019e-05	0.0357148822479921	0.0340158398777891
YBR174C	NFT1	9.77441933564879e-05	0.0359467002135659	0.0342366297082862
GTR1	POM152	9.878351083630359e-05	0.0361742118941786	0.0344533181140972
YLR257W	ALG11	9.92897117800123e-05	0.0362956696486543	0.0345689978326939
YCL026C	VTC3	9.97204807209631e-05	0.0364151674995095	0.0346828108849729
YBR162W	YHM2	9.97302439642381e-05	0.0364151674995095	0.0346828108849729
gBL01	NNF2	9.9955443011148e-05	0.0364793857996528	0.0347439741669832
NML013W	MPS3	0.00010078192372707299	0.0367141386857186	0.0349675592967846
FAR8	YKT6	0.000101814431959102	0.0369550639659568	0.0351970231852048
NGL3	POM152	0.000102454740525152	0.0371304811968368	0.0353640953988549
AGP1	FKS1	0.000102799752086033	0.0372199141568694	0.0354492738190758
NCR015C	WBP1	0.00010484093977286701	0.0377853418092848	0.0359878027256949
NDI1	POM152	0.00010603421146881199	0.0380992703386494	0.0362867969240738
SMY2	RFT1	0.000106862736268219	0.0382769012278916	0.0364559774870633
VTA1	VTC3	0.000106872543527011	0.0382769012278916	0.0364559774870633
AGC1	MDM31	0.000107002052593753	0.0382870425650542	0.0364656363765613
YPR022C	MDM31	0.000107002052593753	0.0382870425650542	0.0364656363765613
YLR294C	YPR010C-A	0.000109057182365442	0.0387949291190335	0.0369493615524214
MDY2	SCS7	0.000109404573659739	0.0388527536185479	0.0370044352021915
DIE2	TCB2	0.00011078030949493899	0.0392381948013796	0.0373715400260705
ILV6	YND1	0.00011136851786261799	0.0394096436854692	0.0375348326766781
gCL01	YCL021W-A	0.000111434498576484	0.0394099211775595	0.037535096967806
GSY2	ALG11	0.0001117813697545	0.0394597830200747	0.0375825867632147
RPB5	ALG6	0.00011182675851906499	0.0394610786129243	0.0375838207216138
ATP14	YPR010C-A	0.00011200962807688799	0.0394814216761505	0.0376031960166663
ECM23	FRE2	0.000112558989054627	0.039596642758438994	0.0377129357564885
gCL01	PMT4	0.000113479392611265	0.0397771448950139	0.0378848509747077
YJL118W	PHO86	0.000113924139725223	0.0398661641372814	0.0379696353587071
LEU2	YCL021W-A	0.000114379947404922	0.0399374116356684	0.0380374934431885
YML108W	YND1	0.00011560229989471599	0.0402453643133467	0.0383307960754388
GCD14	PHO86	0.00011621701620981398	0.0404221756584462	0.0384991960819603
CSH1	LEU5	0.000116583875931309	0.0405125328292066	0.0385852547459943
URA5	YND1	0.000117038101855068	0.0406181473235493	0.038685844906236
IFH1	YPR010C-A	0.00011725313974961799	0.040662937478195	0.0387285042860976
NEL011C	CPS1	0.000117993012759323	0.0408222376969172	0.0388802262124061
gBR08	SNG1	0.00011887279625074399	0.0410146669646164	0.039063501159595
NLR116W	ALG11	0.00011919047914092099	0.0410712805639084	0.0391174215145623
LEU2	COX2	0.00011987125634409099	0.0412157772133462	0.0392550441127838
YBR174C	LEU5	0.000120042624329794	0.041259701227516	0.0392968785565436
PAC2	CBR1	0.00012017724961766201	0.0412834712258858	0.0393195177592388
gCL01	ALG11	0.000124236476528532	0.0422103469669199	0.0402022998044015
TRM10	SCS7	0.000125196372470155	0.0424373978027205	0.0404185492888902
NTC20	YCF1	0.000127649660984101	0.0430683399516452	0.0410194760107244
RIM2	YCF1	0.000127649660984101	0.0430683399516452	0.0410194760107244
NBR038W	SNG1	0.000128633980828433	0.0432769503492349	0.0412181623127531
NOL019C	SCS7	0.000128742658995283	0.0432904170343908	0.0412309883554872
NOL020W	SCS7	0.000128742658995283	0.0432904170343908	0.0412309883554872
NML011W	RBD2	0.000128883203712665	0.0433298820314817	0.0412685759082752
NML013W	POM152	0.000129340974287108	0.0434221407187304	0.0413564456291102
MCD1	MRH1	0.00012983471089603898	0.0435538621327009	0.0414819007403714
NHP10	MRH1	0.00012983471089603898	0.0435538621327009	0.0414819007403714
MAK5	CDS1	0.000130147369886524	0.04359305274978299	0.0415192269660639
ECM31	LEU5	0.000130280766169797	0.04359305274978299	0.0415192269660639
YDL009C	MRH1	0.00013031093757021698	0.04359305274978299	0.0415192269660639
NDL002C	MRH1	0.00013031093757021698	0.04359305274978299	0.0415192269660639
TPS1	NFT1	0.000130519278824386	0.043616471941254994	0.0415415320505846
CSH1	YHM2	0.00013103859014111898	0.0437590938723805	0.0416773691153279
NBR041W	SNG1	0.000131686119322921	0.0439365361467484	0.0418463700363036
SLI15	CDS1	0.000131839128735703	0.0439643405756614	0.0418728517420315
TYR1	LEU5	0.000132486958780359	0.0440871154745465	0.0419897859453276
YBR174C	YCF1	0.000133590055963352	0.044337203673676995	0.0422279768506729
NTC20	RFT1	0.000133909045129586	0.0444041220038444	0.0422917117158213
RIM2	RFT1	0.000133909045129586	0.0444041220038444	0.0422917117158213
ILV6	ALG11	0.000134378554578797	0.0445207918268292	0.0424028312762797
EXO5	SNG1	0.000134881613718001	0.0446141688911438	0.0424917661703089
UBS1	SNG1	0.000134881613718001	0.0446141688911438	0.0424917661703089
YCL023C	VTC3	0.00013515564600781699	0.0446141688911438	0.0424917661703089
SLI15	SNG1	0.000136162428373928	0.0448213686466384	0.042689108937861
RED1	ATG9	0.000137334333583738	0.0450503527391553	0.0429071997094203
YCL023C	YCL021W-A	0.000137719954436245	0.0451298963041259	0.0429829591967555
NBR041W	LEU5	0.00013830770907156698	0.0452911181778512	0.0431365113603425
YBR174C	ALG6	0.00013846288100267	0.0453249424869745	0.0431687265661812
AGP1	VTC3	0.00013854205604088102	0.0453286269426885	0.0431722357435246
IRA2	POM152	0.000138868116648246	0.0453963309466799	0.0432367189061137
YBR162W	PMT3	0.000139138014506255	0.0454528646376344	0.0432905631541743
SMY2	NFT1	0.000141908609324047	0.0461044771115196	0.0439111768641716
YBR162W	NFT1	0.000142811700593425	0.0463091051194249	0.0441060702283185
PGI1	LEU5	0.0001434877249422	0.0464646018276412	0.0442541695862132
TAF5	LEU5	0.0001434877249422	0.0464646018276412	0.0442541695862132
TAF13	CWH41	0.00014489355949919098	0.0467719874751421	0.0445469321632677
STE50	TCM62	0.000145264860057189	0.0468526324319387	0.0446237406465855
NTH1	MRH1	0.00014596054029198999	0.0469678872580028	0.0447335125249111
NDR001C	MRH1	0.00014596054029198999	0.0469678872580028	0.0447335125249111
YDR010C	MRH1	0.00014596054029198999	0.0469678872580028	0.0447335125249111
EXO5	NFT1	0.000146987152670891	0.0472339607218734	0.0449869282377198
UBS1	NFT1	0.000146987152670891	0.0472339607218734	0.0449869282377198
ILV6	NEO1	0.000147672475827564	0.047373715891765	0.0451200349199177
ECM31	SNG1	0.00014803107259289398	0.0474525167324429	0.0451950870161314
TYR1	YHM2	0.00014893812999257	0.04768270993237999	0.0454143293749791
NLR121W	ALG11	0.000150118800197161	0.0479454249295635	0.0456645463913935
NBR031C	SNG1	0.00015018938788095601	0.0479534563510074	0.0456721957389102
VTA1	TAT1	0.000151356194701223	0.0482364492113403	0.0459417259520241
APC11	MRH1	0.000152723386246508	0.0484517824198752	0.046146815244802006
EXO5	ALG6	0.00015566751869428702	0.0491303985390137	0.0467931479720616
UBS1	ALG6	0.00015566751869428702	0.0491303985390137	0.0467931479720616
PGI1	RFT1	0.000157031455422515	0.0494618494037659	0.0471088309264245
TAF5	RFT1	0.000157031455422515	0.0494618494037659	0.0471088309264245
NBR038W	PMT3	0.00015787415164057	0.0496198799587201	0.0472593435899073
MPD2	SCS7	0.000159068153256903	0.0498535284562542	0.047481876869581
URA5	CBR1	0.000159704639068614	0.0499958504326906	0.0476174282491974
NBR031C	CDS1	0.000163278632695157	0.0508370817659011	0.0484186401958581
YDR514C	NEO1	0.000164331074992809	0.0510757589333464	0.048645962919588
BUD3	PDR11	0.000164980554489499	0.0511900538803123	0.0487548205825596
NBR031C	ALG6	0.00016507462610365902	0.0511940525652455	0.0487586290404867
GRX8	FKS1	0.000166656488596801	0.0515073101457664	0.0490569842086632
RTC2	CDS1	0.00016699733422101398	0.0515705269264268	0.0491171936158678
YLR257W	ATG9	0.000167225497672029	0.0516241320834707	0.0491682486473799
YLR235C	CYT1	0.000167474037970656	0.0516839907396186	0.0492252596840871
NBR038W	LEU5	0.000167808722377094	0.0517619452400915	0.0492995057025237
VPS63	ATG9	0.000168117768385756	0.0518403675717077	0.0493741972962568
YCL023C	CPS1	0.000168918801034972	0.0520280083019102	0.0495529115081307
NBR041W	NFT1	0.000169632116749361	0.0521967238775681	0.0497136008803263
gPL11	GPI10	0.000170415535795202	0.052366061780027	0.0498748829737484
YBR162W	SNG1	0.000170993872153533	0.0524962009908318	0.0499988311510327
