SNP	gene	p.value	FDR	q.value
RTC2	ROT1	9.72910381324002e-05	0.0295961651509551	0.0268760848558992
SUN4	GAA1	9.98002429062057e-05	0.0300843236937291	0.0273193784499107
TAT1	GDA1	0.000100289949377026	0.030194566057037003	0.0274194888221792
FRE1	GPI15	0.00010084628240371301	0.0303029080344621	0.0275178734664018
DOT6	ERD1	0.00010109526565011099	0.0303489207561325	0.0275596573193353
NBR056W	RNT1	0.000103361901422854	0.0308140008826371	0.0279819935538095
RTC2	ERG4	0.000104097475609739	0.0309619114291738	0.0281163101579886
PEX11	SWA2	0.00010453203891698	0.0310587617230886	0.0282042592792445
YLR257W	KAR2	0.000104654865136682	0.0310890845567814	0.0282317952470716
OM14	RNT1	0.00010598101198782	0.0313508108423422	0.0284694671827387
NBR050C	PEP8	0.000106000044480903	0.0313548917147963	0.0284731729964414
gNL07	PGM1	0.000106038202677528	0.0313599813128718	0.0284777948273126
CSH1	PEP8	0.00010625360152073101	0.0313950876472619	0.0285096746609745
REX4	ERG27	0.000107811516982809	0.0317080479060982	0.0287938718341592
GSY2	ERO1	0.00010834573860828699	0.0318083016460544	0.0288849116026035
NLR076W	VPS74	0.000110606351141397	0.0322804425527933	0.0293136596856317
ARG1	ERG27	0.000110638174012195	0.0322853368766183	0.0293181041892274
gER03	MNN10	0.000111178860624276	0.0324080343156708	0.0294295249346774
RED1	GDI1	0.000111533786235369	0.0324851238526102	0.0294995294411975
BTT1	ALG2	0.00011213366328376101	0.0326133119754927	0.0296159362408806
YHL008C	VPS8	0.00011324760242522	0.0328193130574088	0.0298030044819768
MPD2	NBP2	0.000114434044183347	0.0330591306487168	0.0300207812750531
CSH1	OPI3	0.00011463291737878701	0.0331054015135412	0.0300627995461037
YML089C	PMT4	0.00011478897440011699	0.033139280222602	0.0300935645811982
TRM10	NBP2	0.00011541565991124099	0.0332672651195521	0.0302097868327352
NGL041C	KAR2	0.00011866039716683201	0.0339027714244699	0.0307868859700831
NBR056W	DPM1	0.00011904019231363	0.0339750424113577	0.030852514782677996
IMD4	PMT4	0.000119757363321038	0.0341087090599959	0.0309738965959258
AIM10	ERD1	0.000122089944548477	0.0345571743873554	0.031381145039485
EXO5	CNE1	0.000122711220107726	0.0346805576738811	0.0314931885985591
UBS1	CNE1	0.000122711220107726	0.0346805576738811	0.0314931885985591
SML1	PMT4	0.000122961729687276	0.0347365987056968	0.0315440790946354
NBR044W	RNT1	0.000123685437808508	0.034885079472257004	0.0316789135119052
MAK5	DPM1	0.00012425233851907601	0.0350054883274263	0.031788256009233
ECM31	CNE1	0.000124604851664621	0.0350699931802316	0.031846832446037004
GSY2	PGA1	0.00012583717435808798	0.0352990696594712	0.0320548553051856
VPS63	PGA1	0.000126244822613689	0.0353819228865235	0.0321300937811667
NBR034W	SEC62	0.000127280481512743	0.035590543822342	0.0323195410945324
NBR035W	SEC62	0.000127280481512743	0.035590543822342	0.0323195410945324
RED1	PGA1	0.00012864978783989	0.0358379155773204	0.0325441777744483
NBR034W	ROT1	0.000129321253179193	0.0359646622088721	0.0326592755652401
NBR035W	ROT1	0.000129321253179193	0.0359646622088721	0.0326592755652401
SMA1	ERG4	0.000129540269086154	0.0360055012906539	0.0326963612694794
gBR08	CNE1	0.00013026243418479	0.0361260393650726	0.032805821109966
NBR051C	RNT1	0.000132556600307319	0.0365628752422518	0.0332025089255425
YCR041W	PGM1	0.000132564023281335	0.0365628752422518	0.0332025089255425
NBR016C	PMT4	0.00013268349104211	0.0365819474857726	0.0332198283056932
YML083C	PMT4	0.000133220841119201	0.0366878614685623	0.0333160081037977
MLF3	GAA1	0.00013335928300868002	0.0367175424643803	0.0333429612228299
NBR051C	BEM1	0.000133420879199406	0.0367188837786906	0.0333441792616211
EXO5	ERO1	0.000133914700740156	0.0367993872829771	0.0334172839696588
UBS1	ERO1	0.000133914700740156	0.0367993872829771	0.0334172839696588
gOL02	ERG27	0.00013557676299881202	0.0371113308847489	0.0337005579231834
RPB5	SEC62	0.00013747173687455802	0.0374673032717319	0.0340238141298614
IRA1	RNT1	0.000138051483014814	0.0375927951955822	0.0341377725287597
SUN4	PMI40	0.00013813250731986002	0.0376063065914034	0.0341500421393243
NJR015C	ALG14	0.000138551207825637	0.0376808872131617	0.0342177683163057
MDM38	VPS5	0.000139790748233191	0.0379249677454845	0.034439416258359
YLR317W	ERG27	0.000141920153376304	0.0383532071727455	0.0348282976937411
RED1	KAR2	0.000143666355722455	0.0386836733696798	0.0351283918953212
NBR038W	PEP8	0.00014474114618469	0.0388664448957553	0.0352943655280198
NBR051C	DPM1	0.000145533183539474	0.0390091917343384	0.0354239930026302
NBR041W	PEP8	0.000147560945640913	0.0393553285138437	0.035738317558202996
YLR257W	ERO1	0.000147758767321156	0.0393993129765791	0.0357782595624048
CSH1	ERO1	0.00014919090076855602	0.0396557879256638	0.0360111627936124
YLR312W	ERG27	0.00015100313276688899	0.0399954350069587	0.0363195940964985
RPM2	PMT4	0.000153439893239467	0.0404654089905709	0.0367463744107454
ALO1	PMT4	0.000153439893239467	0.0404654089905709	0.0367463744107454
YBR226C	RNT1	0.000153752077181613	0.0405296578485231	0.0368047183802904
YBR174C	CNE1	0.000155119652170007	0.0407557268730676	0.0370100101894137
YML108W	SPC2	0.000157200880229984	0.0411401307139517	0.0373590848142457
NBR056W	BEM1	0.000157871403578481	0.0412578985693043	0.0374660290368368
NBR038W	VPS8	0.00015962776054889298	0.0415898220027218	0.0377674465453787
ALR1	SWA2	0.000159741239950725	0.0416063979860546	0.0377824990879074
TYR1	ALG9	0.000159884950740782	0.0416278460221664	0.03780197590984
YBR225W	PEP8	0.00016014860769889298	0.041654882085368994	0.0378265271827868
YLR235C	ALG6	0.000161467444373016	0.041857835883669994	0.0380108282054748
COX20	ALG2	0.000161616914438197	0.0418875150675276	0.0380377796790776
YML079W	PMT4	0.000164415103322068	0.0423564740753684	0.0384636383004355
AVT7	FLC2	0.00016515899562131398	0.0424891742393337	0.0385841424552454
YIL092W	FLC2	0.000165241150714568	0.0425029799278166	0.0385966793110598
UTP25	FLC2	0.000165241150714568	0.0425029799278166	0.0385966793110598
gJR12	OPI3	0.000165276892964657	0.0425036026598887	0.0385972448099996
PGI1	CNE1	0.000165767332744689	0.0425670247271621	0.0386548379763128
SUN4	ERG4	0.00016694102907251	0.0427504820538281	0.0388214343800619
NTC20	CNE1	0.000166959739199404	0.0427521973955352	0.0388229920706965
NML007W	PMT4	0.000167760045658895	0.0428855921298089	0.0389441269602805
BOP2	ALG6	0.000168621681622176	0.0430176916747801	0.0390640856968926
NBR031C	ROT1	0.00016994447676632	0.0432464305696135	0.0392718019978401
IRA2	ERG27	0.000170540671781379	0.0433356018031517	0.0393527778143709
FKS1	ERG27	0.000170658256110501	0.0433539060225055	0.0393693997567768
gLR14	CCH1	0.000172194681682697	0.0435819388965158	0.039576474924812005
MET17	ERG27	0.000173187757727082	0.0437703709665391	0.0397475888606104
SLI15	PEP8	0.000173376243519416	0.0437995182743766	0.0397740573410627
YOL106W	NBP2	0.000173655141976006	0.0438422261363053	0.0398128400723847
SLI15	DPM1	0.000174883386085382	0.044026317482303	0.0399800122249604
NBR041W	CNE1	0.000175915794692335	0.0442023374421275	0.0401398548043097
YJR107W	OPI3	0.000176127269938449	0.0442313421985061	0.0401661938347104
ABM1	OPI3	0.000176127269938449	0.0442313421985061	0.0401661938347104
YPQ1	NBP2	0.000176520246707867	0.0443058714912894	0.0402338734001838
SLI15	ERO1	0.00017682143495215602	0.0443461448059904	0.040270445335021006
ROT2	PEP8	0.000177734405237328	0.04452661847421201	0.040434332297964996
VPS63	GDI1	0.00017785897899858102	0.0445381295617298	0.0404447854415845
RTC2	PMT4	0.000180212214717926	0.0449517453129624	0.0408203872119885
YBR174C	PEP8	0.000182077751927595	0.0452511737374336	0.0410922962144997
VPS28	BIG1	0.000182408693453631	0.0452920589153842	0.0411294237783697
YGL235W	ALG6	0.00018345732769006499	0.0454506457453329	0.0412734354459959
SLX1	PEP8	0.000183768090893503	0.0455022443717	0.0413202918226116
SMY2	CNE1	0.00018479759989624	0.0456674175160767	0.0414702844794824
MDY2	NBP2	0.000185409196274294	0.0457694370163926	0.0415629277234117
TIP1	GDA1	0.000188625050841456	0.0463055395999325	0.0420497589886514
TAF4	OST6	0.000190820099621002	0.0466702590862223	0.0423809583792525
URA8	ALG14	0.000191417791453682	0.0467782218603917	0.0424789986714678
EXO5	ALG9	0.00019280135351281298	0.0469993099792624	0.0426797673525823
UBS1	ALG9	0.00019280135351281298	0.0469993099792624	0.0426797673525823
AGP2	RNT1	0.00019367569157102	0.0471381732592658	0.0428058681929345
gBL05	MNN2	0.000194197407787687	0.047218504642275005	0.0428788165987612
gLR14	GAB1	0.000195063729324732	0.047363747127115	0.043010710353487004
TAT1	PMT4	0.00019860774882914	0.0479752262454832	0.0435659905591843
ARG7	VAM10	0.00020264987772654	0.0486337530163121	0.0441639944317268
COG6	GAA1	0.00020299425474543502	0.0486910266073999	0.0442160042068523
YLR438C	CCH1	0.00020325323582958202	0.0487277678166163	0.0442493686596985
YBR144C	DPM1	0.000204011678004748	0.0488391916628482	0.0443505519289169
PCS60	PEP8	0.00020604266711900902	0.0491753384011963	0.0446558045931657
RPB5	OST6	0.000207836152138463	0.0494291979119889	0.0448863327618908
PAM1	ALG2	0.000208039371259228	0.0494519845072214	0.0449070251206449
RFC2	OPI3	0.000208227216358318	0.0494794062763155	0.0449319266506003
VTA1	GPI15	0.000210077083298448	0.049779663114358996	0.0452045879300822
SEC72	ALG6	0.00021092175417931498	0.049914621871372	0.0453271430985315
YBR162W	PEP8	0.000213311517411251	0.05030319631013801	0.0456800050161429
TAF5	CNE1	0.000213829498031748	0.0503805187705584	0.0457502210389595
YBR162W	ERO1	0.000214018200167562	0.0504102786423242	0.0457772457847264
SMY2	PEP8	0.000214596209699836	0.0504935134295277	0.0458528307529962
NBR034W	ERG4	0.00021568224994052701	0.0506448264568257	0.0459902371277993
NBR035W	ERG4	0.00021568224994052701	0.0506448264568257	0.0459902371277993
CSH1	DPM1	0.00021580861956106102	0.0506615001353726	0.0460053783867158
MAK5	ERG4	0.00021588310410181	0.0506681428295608	0.0460114105740537
NDJ1	NBP2	0.000217412455529755	0.0509346025012883	0.0462533808668771
gPL09	ERG4	0.000218222965514527	0.0510636223445862	0.0463705429464533
YBR139W	CNE1	0.00021999378504638102	0.0513430916863205	0.0466243272358963
RIM2	CNE1	0.000220604266872629	0.0514254288827746	0.0466990971078513
YBR162W	ROT1	0.00022084779056026299	0.0514621596551133	0.046732452083037
URA5	SPC2	0.00022193951889522002	0.0516261346337055	0.04688135669336099
TYR1	CNE1	0.00022295906183368501	0.051780312716392995	0.047021364806306996
NNL005C	MRS6	0.00022354683433974703	0.0518719641553879	0.0471045928812631
NBR051C	OPI3	0.000230302737460648	0.0529066771789951	0.0480442090403881
PCH2	CNE1	0.000231860179393737	0.0531552179610016	0.0482699073061361
NML011W	PMT4	0.00023214964382079303	0.0531991710404422	0.0483098208113722
YML013C	OST6	0.00023235063156001602	0.0532303958574398	0.0483381758643649
MED8	CNE1	0.00023487419963559702	0.0536653618798503	0.0487331656770015
UBC12	ERG27	0.00023644502847840898	0.053889492054049	0.0489366968287507
gML01	PMT4	0.00023785318644513502	0.0541126574030752	0.0491393518290432
YLR326W	ERG27	0.00024062185677737997	0.0545322950492666	0.0495204220430471
DPH5	VPS74	0.00024210965525497998	0.0547460890878556	0.0497145670173536
DOT6	MNN10	0.00024212157995022799	0.0547466116263402	0.0497150415311489
NBR056W	OPI3	0.000243195248417046	0.0549168956602268	0.0498696753535039
