SNP	gene	p.value	FDR	q.value
SHU1	OPI1	1.38349205847833e-06	0.0011715667098379302	0.0010638921004579801
YIL089W	XBP1	1.3964158350088998e-06	0.0011803404460128599	0.00107185947314759
YIL086C	XBP1	1.3964158350088998e-06	0.0011803404460128599	0.00107185947314759
GRS1	AMN1	1.40618822584317e-06	0.00118659038075273	0.00107753499818793
MPD2	BDH2	1.40913064047045e-06	0.00118823591667761	0.00107902929864629
YML084W	SPO1	1.41235763678609e-06	0.00119028646648955	0.00108089138957819
URA1	RDS1	1.41686841042223e-06	0.0011932481490050302	0.0010835808741852802
BUD3	NCE103	1.41835771490412e-06	0.00119416644179932	0.0010844147698922401
NBR031C	KIN4	1.4200583199192699e-06	0.00119526206969843	0.00108540970245315
gML01	ALT2	1.43136370904638e-06	0.0012034243147881801	0.00109282178407008
SST2	YRF1-4	1.44793864083499e-06	0.0012149710971618099	0.0011033073419558302
YOR186W	PUP1	1.46292426774867e-06	0.00122582754814292	0.0011131660143991599
YGL226C	MCM6	1.4851944310869498e-06	0.00124292276422681	0.00112869006880814
NOL019C	INO4	1.48610400286606e-06	0.00124317888527629	0.0011289226506654198
NOL020W	INO4	1.48610400286606e-06	0.00124317888527629	0.0011289226506654198
SDH4	ARG82	1.49984831545333e-06	0.00125265293127767	0.0011375259701483
HSP26	IKI1	1.50033866615636e-06	0.0012527947136190699	0.00113765472176931
YLR438C	YRF1-4	1.50543340047411e-06	0.00125652311538719	0.00114104045913715
LEU2	MET22	1.5064327683851801e-06	0.00125718198067347	0.00114163877041337
BUD3	BUD17	1.52598939946056e-06	0.00127243860953985	0.00115549321574224
NNT1	HAP1	1.5411010038591e-06	0.00128299176003221	0.0011650764629867099
CTS1	HAP1	1.5411010038591e-06	0.00128299176003221	0.0011650764629867099
MDY2	MSN4	1.54121696168915e-06	0.00128299176003221	0.0011650764629867099
gNL07	MDM35	1.55889679920015e-06	0.00129500847080462	0.0011759887597914
BUD3	MAC1	1.56420276765217e-06	0.0012979754565977698	0.00117868306027041
YMD8	PPZ1	1.57116177387511e-06	0.0013032081654644901	0.0011834348491191
MAK5	SGD1	1.5717461676264901e-06	0.0013035123019535901	0.00118371103348444
TCB3	SPO1	1.57271303988081e-06	0.00130395291216697	0.00118411114875014
COG8	SPO1	1.57271303988081e-06	0.00130395291216697	0.00118411114875014
BUD3	MET28	1.57348223600228e-06	0.00130441001956816	0.0011845262450046802
YCL022C	MAC1	1.5841863465652501e-06	0.00131164911439505	0.00119110001987905
YLR252W	BNA5	1.58970299716584e-06	0.00131548900787186	0.00119458700214158
YBR124W	AMN1	1.59851287360415e-06	0.00132186571324008	0.00120037764676406
YCL023C	HPA3	1.60859309708125e-06	0.00132818344123254	0.00120611473441565
YLR269C	CSE2	1.61027335396895e-06	0.00132938745754627	0.00120720809379011
THS1	YRB2	1.61313680822955e-06	0.00133120073919062	0.00120885472304402
RNR3	YRB2	1.61313680822955e-06	0.00133120073919062	0.00120885472304402
gCL01	HPA3	1.6150389412206302e-06	0.00133203601685639	0.0012096132332533199
YGL235W	MSP1	1.61772041299966e-06	0.00133406383425232	0.00121145468102629
YGL235W	RTT106	1.63202651296495e-06	0.00134401020045485	0.00122048691140828
YAK1	RPB4	1.65950022499606e-06	0.00136382147749526	0.00123847740308604
NBR034W	ELP2	1.66620351591966e-06	0.00136801592337296	0.00124228635207512
NBR035W	ELP2	1.66620351591966e-06	0.00136801592337296	0.00124228635207512
YPQ1	BDH2	1.6730456952415702e-06	0.00137212825873029	0.0012460207370353301
SWP82	YFL052W	1.6901033608333799e-06	0.00138409712486136	0.00125688958643277
LEU2	RAS2	1.71041305878673e-06	0.00139905433824167	0.0012704721345084
RPB5	LRP1	1.71110383592877e-06	0.0013991246440088	0.0012705359787177199
NDR055C	ARG82	1.7158214369810801e-06	0.00140240750224652	0.00127351712090682
YML096W	ALT2	1.7241491054143002e-06	0.00140806066882542	0.00127865072466609
ECM7	YRF1-4	1.7318377365761001e-06	0.00141279801767887	0.00128295268031231
UBC12	CDC25	1.7488089941071098e-06	0.0014240255458282198	0.00129314832551583
gCL01	MAC1	1.7495706064778802e-06	0.0014241592750479	0.00129326976414943
ARG4	TEC1	1.76520357162389e-06	0.00143415420917841	0.00130234609875057
gBR08	TOP1	1.7653980443313203e-06	0.00143415420917841	0.00130234609875057
FPR4	YRF1-6	1.7917752045393397e-06	0.00145278307699331	0.00131926285230999
YBR138C	FKH2	1.8054592773677399e-06	0.00146209892219879	0.00132772251068024
SEC53	YFL052W	1.8191523824849701e-06	0.0014709991961107801	0.00133580479146491
GYP8	WWM1	1.82592430948872e-06	0.00147545673591116	0.0013398526543320199
NLR118C	WTM2	1.83164569373866e-06	0.00147897097474994	0.0013430439117383
IRC9	RPB4	1.8317282371259701e-06	0.00147897097474994	0.0013430439117383
RPB4	RPB4	1.8317282371259701e-06	0.00147897097474994	0.0013430439117383
YCL022C	STB4	1.8343555492465802e-06	0.00148049332890646	0.0013444263516349
RTC2	LRP1	1.83520054552803e-06	0.00148097567225774	0.00134486436449138
IRA1	LGE1	1.83797759702743e-06	0.00148211320476466	0.00134589735035379
YBR174C	ASH1	1.8380954866726602e-06	0.00148211320476466	0.00134589735035379
GRS1	NIS1	1.839019688714e-06	0.00148265873275903	0.0013463927407732302
FPR4	RDS1	1.84128420316184e-06	0.00148408473523416	0.00134768768433538
NML011W	SPO1	1.84843800662183e-06	0.0014880477725845	0.0013512864927476
RIF2	YRF1-1	1.85505021187789e-06	0.00149260983833583	0.0013554292749501401
TRM10	YGR201C	1.8599374542394699e-06	0.00149509379136599	0.00135768493652238
FET3	RIM4	1.90689366047165e-06	0.00152709813984743	0.00138674787697962
NKL043C	UBA1	1.9163070311678798e-06	0.0015329962065408	0.00139210387293816
NJL020C	RPB4	1.93706885974442e-06	0.00154733086361199	0.0014051210816833
UIP3	NUP60	1.93902543349277e-06	0.0015482458325055	0.0014059519589776
YAR028W	NUP60	1.93902543349277e-06	0.0015482458325055	0.0014059519589776
NBR043C	UMP1	1.9443562558441897e-06	0.00155025629434452	0.00140777764628234
VPS63	CTF8	1.94498151576405e-06	0.0015503418918586	0.00140785537682751
CSH1	RNH70	1.94949958994834e-06	0.00155332282293291	0.00141056234092552
PCH2	UMP1	1.95037626754902e-06	0.00155381455308714	0.00141100887787665
YSC84	FUS3	1.96628914037632e-06	0.00156398360044233	0.00142024332356337
AGP1	FRM2	1.96650867486001e-06	0.00156398360044233	0.00142024332356337
RIM2	UMP1	1.96653662575138e-06	0.00156398360044233	0.00142024332356337
YCL026C	ALT2	1.96977454458968e-06	0.00156614262773974	0.00142220392219347
ECM9	BYE1	1.97327060956944e-06	0.00156808932205821	0.00142397170262802
YSH1	WTM2	1.98876505207677e-06	0.0015778889859712401	0.00143287071361619
TYR1	FKH2	1.99907283856212e-06	0.0015848070813004802	0.00143915299093698
RPM2	SPO1	2.00097171094337e-06	0.00158585149898119	0.00144010141983202
ALO1	SPO1	2.00097171094337e-06	0.00158585149898119	0.00144010141983202
YOL118C	RSF2	2.00363184134179e-06	0.0015875804472652401	0.00144167146651059
PCL10	TAF6	2.01877434357488e-06	0.00159725335356194	0.00145045536973276
SMY2	CLB6	2.03747753264712e-06	0.0016097113024942	0.00146176835203725
OPI3	MOG1	2.03857853412398e-06	0.0016101561944393099	0.00146217235551567
ECM7	YRF1-6	2.04108200177677e-06	0.00161192088539923	0.0014637748598854401
SLI15	TOP1	2.05201714091809e-06	0.00161799565215285	0.0014692913160181
IRA2	SDP1	2.0546636849778402e-06	0.00161986908936109	0.00147099257214788
YBR174C	FKH2	2.06251205355897e-06	0.00162398679104444	0.0014747318302338
YER184C	DMC1	2.06277220069528e-06	0.00162398679104444	0.0014747318302338
URA5	ALT2	2.0754889584585e-06	0.00163197082232824	0.00148198207705399
STE50	NCE103	2.0871055638757802e-06	0.00163883011239532	0.00148821095369911
YOL118C	DST1	2.10203896899184e-06	0.00164875173871701	0.0014972207179564199
RGD2	YFL052W	2.10979330022188e-06	0.00165408746421547	0.00150206605553759
NML009C	ALT2	2.11055956953834e-06	0.0016543512590656	0.00150230560592327
YLR271W	CSE2	2.1131409541418702e-06	0.001655941058172	0.00150374929213969
gLR08	NEJ1	2.1244827076693197e-06	0.00166308745321589	0.00151023888694476
SLI15	YPL247C	2.1293783209880796e-06	0.00166648404096783	0.00151332330616515
GET1	ALK1	2.13267756855091e-06	0.00166884793251304	0.0015154699406847
HAL9	BDH2	2.1339912484221403e-06	0.0016694395063690099	0.0015160071450512301
CAF16	WWM1	2.1465811526211997e-06	0.00167753509813487	0.00152335869921873
TAT1	IKI1	2.1505391866801e-06	0.0016801896338807301	0.00152576926584435
NLR127C	PSY3	2.15411023649661e-06	0.0016827600554119	0.00152810344889931
RPB5	ELP2	2.1649626512568697e-06	0.00168991480414777	0.00153460062963766
STE50	MET28	2.17942683331059e-06	0.0016972221263031099	0.0015412363613047401
GCD14	RPB4	2.19728473927004e-06	0.0017091281167991301	0.00155204811374741
NOP15	CRM1	2.20597558030912e-06	0.00171427213007657	0.00155671935870901
GSY2	CDD1	2.21553542989558e-06	0.00171930345139765	0.00156128826883885
EXO5	ASH1	2.2315026222908903e-06	0.0017283467875013698	0.00156950046346827
UBS1	ASH1	2.2315026222908903e-06	0.0017283467875013698	0.00156950046346827
gBR07	STP3	2.2374050157091597e-06	0.00173200924371423	0.00157282631610681
YCL023C	STR2	2.2381439889515802e-06	0.0017320995773788801	0.0015729083475194599
NNT1	WTM2	2.2383896377907e-06	0.0017320995773788801	0.0015729083475194599
CTS1	WTM2	2.2383896377907e-06	0.0017320995773788801	0.0015729083475194599
YCL023C	ALT2	2.24787535264108e-06	0.0017383163874179302	0.00157855379223469
YLR438C	YRF1-6	2.25828554408728e-06	0.00174501437279935	0.0015846361891451199
RAD51	SSA4	2.2657005460959e-06	0.0017498406900645	0.00158901893642666
gCL01	RAS2	2.28327651359058e-06	0.0017618240069342	0.00159990090844575
SLI15	RNH70	2.28868318977008e-06	0.00176426263123128	0.00160211540729065
NBR034W	STP3	2.30642717476074e-06	0.00177283292338975	0.00160989803379365
NBR035W	STP3	2.30642717476074e-06	0.00177283292338975	0.00160989803379365
BOP2	CSE2	2.32226719157868e-06	0.0017827195706952102	0.00161887603383408
NBR024W	NIS1	2.32308040278225e-06	0.00178288663415205	0.00161902774307139
NEJ1	CTF8	2.33735260463589e-06	0.00179269105885515	0.0016279310773020198
RTC2	RNH70	2.33916207522788e-06	0.0017933896425309103	0.00162856545658909
NBR016C	IKI1	2.3694482196137997e-06	0.0018133584401080602	0.0016466989916405599
MET17	CDC25	2.37316938492477e-06	0.0018157420728089802	0.00164886355297506
EXO5	LGE1	2.38957210887703e-06	0.0018261915934199102	0.00165835269459899
UBS1	LGE1	2.38957210887703e-06	0.0018261915934199102	0.00165835269459899
YCL026C	STR3	2.40374871300116e-06	0.0018360883351593398	0.00166733986132919
PIF1	SPO1	2.4050341784292004e-06	0.0018366015894763898	0.0016678059442324
NOR041W	PUP1	2.40750786369967e-06	0.00183774689676837	0.0016688459903265
NOR043C	PUP1	2.40750786369967e-06	0.00183774689676837	0.0016688459903265
NNL035W	SFP1	2.44210061094029e-06	0.00185827064722977	0.0016874834744785199
TAF5	UMP1	2.44364037780731e-06	0.0018592060042464103	0.00168833286609469
NNL035W	THP1	2.45000888644475e-06	0.0018635160275064198	0.0016922467701520599
SMY2	ELP2	2.45023902068772e-06	0.0018635160275064198	0.0016922467701520599
VPS29	YAP3	2.47525576460672e-06	0.00187943862897791	0.00170670598086708
NBR034W	NMD3	2.48258558974327e-06	0.00188237807800052	0.0017093752753840699
NBR035W	NMD3	2.48258558974327e-06	0.00188237807800052	0.0017093752753840699
YBR075W	IKI1	2.48363289129781e-06	0.00188269530332112	0.0017096633456320802
YLR236C	CDD1	2.48865550536916e-06	0.0018860250545865399	0.00171268707107428
MLF3	MDM35	2.4971163940407903e-06	0.00189103235521965	0.00171723416817378
MPD2	MSN4	2.5008774491989103e-06	0.0018928913773067102	0.00171892233402587
gLR07	NEJ1	2.50212332198895e-06	0.00189359497454318	0.00171956126609479
AIM34	RPI1	2.54393109877445e-06	0.00191813090557478	0.0017418421852970001
RPB5	STP3	2.5664148287236098e-06	0.0019328694884145	0.00175522619640234
YAP3	EST3	2.56666946706773e-06	0.0019328694884145	0.00175522619640234
STE20	EST3	2.56666946706773e-06	0.0019328694884145	0.00175522619640234
MPD2	YGR201C	2.58366651106456e-06	0.00194270089313224	0.00176415403100858
YLR312W	CDC25	2.59168822401498e-06	0.00194719190679086	0.0017682322912684
MEC3	WTM2	2.59990509390677e-06	0.00195229524602477	0.0017728666003959301
NML007W	SPO1	2.61854113603809e-06	0.00196481064184083	0.0017842317498415398
YAP3	PCL2	2.63346931498563e-06	0.00197403270603533	0.00179260624628639
STE20	PCL2	2.63346931498563e-06	0.00197403270603533	0.00179260624628639
SLI15	SGD1	2.63409287817561e-06	0.00197425294194886	0.0017928062410853898
IRA1	FKH2	2.63609329523681e-06	0.00197518623914213	0.00179365376218936
SML1	SPO1	2.63632784076998e-06	0.00197518623914213	0.00179365376218936
IRA2	BTN2	2.65386927345808e-06	0.0019865883867564898	0.00180400797819201
YIL060W	XBP1	2.65955412367205e-06	0.00199009548556604	0.00180719275178422
NML009C	SPO1	2.6780882806627004e-06	0.00200146464647928	0.0018175170127783802
ILV6	MAC1	2.68391350793835e-06	0.00200431694641655	0.0018201071677784399
MLF3	PPN1	2.68849777986041e-06	0.00200698940492627	0.00182253400994921
YBR139W	LGE1	2.69469519383601e-06	0.0020106130344419897	0.00182582460431689
YBR174C	STB3	2.69701850329336e-06	0.0020120957829715697	0.00182717107860157
SLX8	SKS1	2.73343230283835e-06	0.00203419245880912	0.00184723692604546
YLR232W	HAP1	2.7348389076669498e-06	0.0020347334017738698	0.00184772815282937
YBR174C	ELP2	2.73832446235479e-06	0.0020370735244022603	0.0018498532029503102
MAK5	MDN1	2.7547052127789102e-06	0.0020477327280660302	0.00185953275638917
YPQ1	MSN4	2.7680256224854198e-06	0.0020553378119806	0.0018664388835709
RRI2	DST1	2.77542239488895e-06	0.0020592977204309	0.00187003485064937
EXO5	STB3	2.79442102646544e-06	0.00206809349512039	0.00187802223637055
UBS1	STB3	2.79442102646544e-06	0.00206809349512039	0.00187802223637055
YBR174C	RPA34	2.80268394472476e-06	0.00207335825971268	0.0018828031348148899
RED1	CTF8	2.80453728100163e-06	0.00207421671811213	0.0018835826952975198
YBR071W	IKI1	2.80703710069044e-06	0.0020755527690618	0.0018847959544651101
YAR029W	NUP60	2.82770701118061e-06	0.00208748479283445	0.0018956313475567699
YBR139W	STP3	2.84370448197398e-06	0.00209800106463458	0.0019051811055009601
SRY1	UBA1	2.86969188409432e-06	0.00211508868618932	0.0019206982633674801
NBR038W	KIN4	2.8759837431062002e-06	0.00211816149610813	0.00192348866204592
HRP1	UFO1	2.88182943612747e-06	0.00212132779518818	0.0019263639576229102
YHL008C	EST3	2.88882163476245e-06	0.00212500250019341	0.0019297009333100398
YNL115C	CRM1	2.8900912954542e-06	0.00212567528458518	0.0019303118844353102
YBR137W	STP3	2.9044174274549197e-06	0.0021338529229469397	0.00193773794458231
IRA2	PNC1	2.9085006509614e-06	0.00213620582044064	0.0019398745954752699
TAT1	MEU1	2.93403184621994e-06	0.00215085945898637	0.00195318146922037
IMD4	SPO1	2.93822710173541e-06	0.0021526170124424398	0.00195477749206938
YOL099C	BDH2	2.9474602216809e-06	0.00215858898830888	0.00196020060446672
SKM1	RSF2	2.95698273390037e-06	0.00216423915974825	0.00196533148835929
YBR174C	IFH1	2.97314391511774e-06	0.00217288005759488	0.00197317823142796
RIF2	YRF1-2	2.9957832648182097e-06	0.0021862232297598103	0.00198529507918584
PGA1	NMA111	3.00350773056076e-06	0.0021905252536754	0.0019892017190906303
YBR162W	RNH70	3.0203185607691e-06	0.00220117691607481	0.00199887442435642
NNL055W	VPS75	3.0385444936456e-06	0.0022112297500021397	0.00200800333738605
SLI15	STP3	3.0408431199058602e-06	0.00221236469130857	0.00200903397019615
RRP12	SUT2	3.04783884964936e-06	0.00221664632260965	0.0020129220917005
RQC2	SUT2	3.04783884964936e-06	0.00221664632260965	0.0020129220917005
LYS14	RPN4	3.05175602600065e-06	0.0022189561197423	0.00201501960343623
YHL008C	PCL2	3.05565184917399e-06	0.00222097960550778	0.0020168571176837897
NKL037W	TPK3	3.06551960105436e-06	0.0022255419830357	0.0020210001830086198
GLO1	RPI1	3.10180491473507e-06	0.00224681854226674	0.0020403212879023898
YML002W	RPI1	3.10180491473507e-06	0.00224681854226674	0.0020403212879023898
SLI15	NMD3	3.10681755501712e-06	0.00224970227982709	0.0020429399912032698
SMY2	FKH2	3.12348929663997e-06	0.00226013443115888	0.00205241335989792
ECM31	FKH2	3.13080271754153e-06	0.0022640581936876603	0.00205597650310043
gKR07	MTD1	3.14844782732693e-06	0.0022748949048203198	0.0020658172499159197
ARG4	FUS3	3.14934847078459e-06	0.00227527106794095	0.00206615884119635
RTC2	LTV1	3.15619491297331e-06	0.00227966715373816	0.00207015089808335
SIR3	YRF1-4	3.15939171003629e-06	0.00228087547132874	0.00207124816341931
ECM31	CLB6	3.16067505753532e-06	0.00228152685003489	0.0020718396761808602
gBR07	SAD1	3.16923278334054e-06	0.0022866014531802	0.00207644789025345
CCZ1	SAD1	3.18277188115849e-06	0.0022944343807223396	0.0020835609207497698
CSH1	RPA34	3.2040768470955897e-06	0.0023067376758176103	0.0020947334629119302
SOV1	RIM4	3.2162114191738898e-06	0.00231436061058582	0.00210165580033763
UBX4	RIM4	3.21665679782158e-06	0.0023144029281523103	0.0021016942286442
NBL029W	RDS1	3.21777610183698e-06	0.00231493007043147	0.00210217292311538
TYR1	ASH1	3.23364971475523e-06	0.00232523222168959	0.00211152823958964
SEC72	HAP1	3.25016328247315e-06	0.0023337431426372897	0.00211925695148273
OTU1	YFL052W	3.2710210054783402e-06	0.00234460403963898	0.00212911966132841
NBR041W	ASH1	3.28101218845915e-06	0.00234941310123074	0.00213348673884532
EXO5	RNH70	3.2822573043176103e-06	0.00234965693530067	0.00213370816297648
UBS1	RNH70	3.2822573043176103e-06	0.00234965693530067	0.00213370816297648
STE6	RDS1	3.3030234775737203e-06	0.0023629136911695802	0.0021457465366586602
KTR4	UMP1	3.3072158998715e-06	0.00236506506725298	0.00214770018727115
HYM1	LOT5	3.3324444527272802e-06	0.00237997951396748	0.00216124389921603
SUN4	CDC48	3.33303090383652e-06	0.00237998744050142	0.00216125109724989
NDJ1	RSF2	3.34253408141391e-06	0.00238434111082612	0.00216520463692249
AIM34	SPO20	3.37368098452123e-06	0.00240226005707877	0.00218147671533393
SWC3	NUP60	3.38044568422711e-06	0.0024053662912511898	0.00218429746635943
GLO1	SPO20	3.39422324533112e-06	0.0024126750113515802	0.0021909344674913
YML002W	SPO20	3.39422324533112e-06	0.0024126750113515802	0.0021909344674913
DIG1	GLR1	3.4011440548533402e-06	0.0024166476696434102	0.00219454201261785
EXO5	RPA34	3.4075343333275903e-06	0.00241896966098273	0.00219665059783327
UBS1	RPA34	3.4075343333275903e-06	0.00241896966098273	0.00219665059783327
YOL118C	UFO1	3.4076442737962997e-06	0.00241896966098273	0.00219665059783327
RFC4	RSF2	3.42144394324365e-06	0.00242732655981838	0.0022042394432493398
MAK5	YPL247C	3.4255989583574798e-06	0.00242854765457418	0.00220534831144582
MLF3	AOS1	3.4717663756333605e-06	0.00245546244456958	0.00222978945698295
NBR041W	FKH2	3.5042304565067398e-06	0.0024760831196411	0.00224851495774229
YCL023C	RAS2	3.5249602908591102e-06	0.00248808794342083	0.00225941646004635
TCB3	ALT2	3.5304957973493797e-06	0.00249111408982927	0.00226216448389486
COG8	ALT2	3.5304957973493797e-06	0.00249111408982927	0.00226216448389486
YGL193C	BUD13	3.53290066619814e-06	0.00249222352054117	0.0022631719507002
IME4	BUD13	3.53290066619814e-06	0.00249222352054117	0.0022631719507002
YPQ1	YGR201C	3.5406145087239e-06	0.00249648849935597	0.00226704495019018
YCL022C	RAS2	3.55318852392966e-06	0.00250358533189203	0.00227348953760461
SLI15	TRM13	3.5604298851801903e-06	0.0025075071927517898	0.00227705095391387
NJR013W	RAD26	3.5614904506304e-06	0.00250795909884232	0.00227746132689205
NBR050C	NIS1	3.5681282692065805e-06	0.0025114517898704	0.00228063301687174
ATP14	CDC25	3.57930254099422e-06	0.0025178572587896604	0.00228644978148761
BUD3	GDH1	3.5793315640951797e-06	0.0025178572587896604	0.00228644978148761
SNP1	XBP1	3.58704515212322e-06	0.00252209799589874	0.00229030076724249
CDC11	MOG1	3.5962098655024003e-06	0.0025267613705236397	0.00229453554737344
YOL106W	RSF2	3.59968446200064e-06	0.00252771945481927	0.00229540557748366
SST2	YRF1-6	3.60024386546055e-06	0.0025278157879933603	0.00229549305701177
YJL195C	SWI3	3.63250974658587e-06	0.0025456937001495697	0.00231172787262745
RED1	RNA14	3.63719203211648e-06	0.00254829411730443	0.00231408929451295
STE50	HOG1	3.6379623646911103e-06	0.0025483217670694103	0.0023141144030844898
YBR144C	SGD1	3.65460289177836e-06	0.0025575842308939	0.00232252558617027
YBR162W	LGE1	3.66115250198563e-06	0.0025612696491534802	0.0023258722904939103
CAK1	WWM1	3.66264679049198e-06	0.0025618879319474	0.00232643374907308
NTC20	TOP1	3.6732456148575598e-06	0.0025682292664803803	0.00233219227367039
TRM10	RSF2	3.69991793906452e-06	0.00258502681750547	0.00234744602037774
NKR001C	BYE1	3.7169847987435898e-06	0.00259305686424743	0.00235473805353586
NBR038W	IFH1	3.7247451032174697e-06	0.00259756260992181	0.00235882969184325
YJL119C	RPB4	3.75171461250403e-06	0.00261086708144598	0.00237091139580127
TYR1	UMP1	3.7642003383927904e-06	0.00261745572303832	0.00237689449832884
CDC11	RAD26	3.77506241087525e-06	0.00262378977006583	0.00238264640518988
NOL019C	BDH2	3.7806802873186502e-06	0.00262677954565844	0.00238536140093739
NOL020W	BDH2	3.7806802873186502e-06	0.00262677954565844	0.00238536140093739
CLB3	NSE4	3.7973003087512398e-06	0.00263679697629272	0.00239445816446711
NJR013W	MOG1	3.79808857184571e-06	0.00263690248715756	0.00239455397819644
CSH1	UMP1	3.8043559814425004e-06	0.00264077749465369	0.00239807284727127
MCP2	RNA14	3.83105552884903e-06	0.0026568465502847	0.0024126650520549103
YCL023C	FRM2	3.906112302777201e-06	0.00269982933497036	0.0024516974389422698
YLR444C	YRF1-4	3.92478765524303e-06	0.00271117239707553	0.00246199799977877
gCL01	TEA1	3.93733765959158e-06	0.00271890059161919	0.00246901592292114
YOL106W	BDH2	3.96354417579869e-06	0.0027335291700628897	0.00248230003975076
YCL023C	UGA3	3.983447490708159e-06	0.00274567441987131	0.0024933290620170697
gLR07	WTM2	4.00704329327212e-06	0.00275749382139347	0.00250406218357641
DIA4	YAP3	4.012145652312371e-06	0.0027591022404564397	0.0025055227784541397
PCH2	FKH2	4.04228406627176e-06	0.00277727599274243	0.00252202624456528
YCL023C	HMLALPHA2	4.06022197360093e-06	0.0027883204149463897	0.0025320556124521
YBR226C	GTR2	4.06993325936058e-06	0.00279434849923447	0.0025375296765417802
SAM37	SPO20	4.07085664254181e-06	0.0027946619900119604	0.0025378143554755
NHR001C	OPI1	4.0798939854740405e-06	0.00279999091197307	0.0025426535148087
FET3	SPO20	4.08497025453862e-06	0.00280306538781828	0.00254544542630405
NBR041W	CLB6	4.08828168006497e-06	0.00280469474464544	0.00254692503462911
AGP1	MATALPHA1	4.09046323972309e-06	0.00280554840754552	0.00254770024034998
IDH2	RUP1	4.0948232959637605e-06	0.00280725246040285	0.0025492476796536603
ATG23	SEN1	4.12873044589297e-06	0.0028262906563771197	0.0025665361414492303
LEU2	STB4	4.129286812154531e-06	0.00282634835365003	0.00256658853596706
ECM23	SUT2	4.13716394652249e-06	0.0028301222015513897	0.0025700155426725897
RPM2	ALT2	4.1558354703085404e-06	0.00283997443803053	0.0025789622944657102
ALO1	ALT2	4.1558354703085404e-06	0.00283997443803053	0.0025789622944657102
ECM31	ASH1	4.15874399780366e-06	0.0028416376884339697	0.00258047268132669
RED1	CDD1	4.1607314727646595e-06	0.00284267128295816	0.00258141128178377
SUN4	KCC4	4.16148886901885e-06	0.0028428643301275603	0.0025815865866612698
NBR031C	YKR023W	4.16268955508551e-06	0.0028430357637604198	0.00258174226442696
YCL026C	PSF2	4.16475261806458e-06	0.00284412034648351	0.00258272716693546
ARO4	AMN1	4.17858187694953e-06	0.00285208307078305	0.0025899580650219803
YML096W	SPO1	4.18340246147712e-06	0.00285490252144999	0.00259251838981356
PGI1	UMP1	4.19202325156349e-06	0.00285980772006306	0.00259697276873352
MLF3	NUC1	4.20447112476108e-06	0.00286666644519331	0.0026032011323631897
RRI2	INO4	4.22972135698884e-06	0.0028801061729361	0.00261540566161261
YBR225W	RPA34	4.25906372085468e-06	0.0028953155796756	0.00262921722483554
MED8	UMP1	4.27272067386472e-06	0.0029032809650973604	0.0026364505394698198
MLF3	BNA6	4.28038512440687e-06	0.00290815884050384	0.0026408801063637897
JAC1	KSS1	4.28365723501528e-06	0.0029100517249106	0.0026425990223679103
POL12	PDR3	4.32744573284972e-06	0.00293281049294673	0.0026632661114260603
gCL01	STR2	4.3423899228031505e-06	0.00294027582725084	0.00267004533289653
YLR294C	CDC25	4.3492197896441596e-06	0.0029425708357032603	0.00267212941512805
NJR013W	SOD1	4.3549118228471e-06	0.00294509065489307	0.00267441764652633
TAF5	TOP1	4.37809761964134e-06	0.0029590992431108697	0.00268713875426892
YBR144C	SAD1	4.388665303608741e-06	0.00296423396811402	0.00269180156460913
TAF4	RPI1	4.395431035044149e-06	0.0029671300456451197	0.0026944314737570897
NNL035W	ORC1	4.4135685636373e-06	0.0029768594301872	0.00270326666450612
YGL024W	ALK1	4.414615094901529e-06	0.00297705918849753	0.0027034480637270005
CSH1	KIN4	4.43039544979936e-06	0.00298433939814547	0.00271005917470265
HOS4	HCM1	4.44828823306372e-06	0.00299571797405738	0.0027203919853957897
HAL9	MSN4	4.4613334515998e-06	0.0030031520805107	0.0027271428490583
MUD1	AMN1	4.46199906381994e-06	0.00300326246532698	0.00272724308879118
MCP2	UPC2	4.4657135639332e-06	0.00300441154818103	0.00272828656344861
SIR3	YRF1-6	4.5087194517158e-06	0.00302773262039571	0.00274946427726982
YOL106W	INO4	4.50897485896511e-06	0.00302773262039571	0.00274946427726982
YBR064W	MEU1	4.5148708826875e-06	0.00303135175269107	0.00275275078774098
YLR252W	RNA14	4.5274940436749395e-06	0.00303812357452815	0.0027589002350559997
SPE1	LOT5	4.533645683072641e-06	0.00304122895687122	0.00276172021254081
NBR031C	STP3	4.53652582779697e-06	0.00304247920765108	0.0027628555571329
EXO5	UMP1	4.54050683671851e-06	0.0030437852664854602	0.0027640415806558898
UBS1	UMP1	4.54050683671851e-06	0.0030437852664854602	0.0027640415806558898
IRA1	SAD1	4.55405042590486e-06	0.00305183924090501	0.00277135534238222
HRP1	RSF2	4.56213027831905e-06	0.00305599782504731	0.0027751317255629102
gLR14	YRF1-3	4.5640786858152605e-06	0.0030565068277994102	0.00277559394764768
YBR162W	STB3	4.574150899062149e-06	0.00306188209433602	0.0027804751921881197
MDY2	BDH2	4.59344627577619e-06	0.0030727368723124	0.00279033234538676
THS1	XBP1	4.61527706925121e-06	0.00308495889383531	0.00280143108354708
RNR3	XBP1	4.61527706925121e-06	0.00308495889383531	0.00280143108354708
SPE1	UBA1	4.61532395270004e-06	0.00308495889383531	0.00280143108354708
RED1	BNA5	4.6204218090579596e-06	0.00308802162466875	0.00280421232947373
AVT7	XBP1	4.62512203512514e-06	0.0030901281107185	0.00280612521573896
YLR317W	NEJ1	4.6259458543680804e-06	0.00309018287050481	0.00280617494274433
